id,name,label,wiki_url,alma_mater,birth_date,birth_place,children,death_date,education,nationality,occupation,spouse
748,Masoud Pezeshkian,Person,https://vi.wikipedia.org/wiki/Masoud_Pezeshkian,Đại học Y khoa Tabriz; (; MBBS; ); Đại học Y khoa Iran,"29 tháng 9, 1954; (71 tuổi); Mahabad; ,; Nhà nước Hoàng gia Iran",,4 [ 1 ],,,,,
750,Megawati Sukarnoputri,Person,https://vi.wikipedia.org/wiki/Megawati_Sukarnoputri,Đại học Padjadjaran; Đại học Indonesia,"23 tháng 1, 1947; (78 tuổi); Yogyakarta; ,; Indonesia",,Mohammad Rizki P; Mohammad Prananda; Puan Maharani,,,,,
752,Matteo Renzi,Person,https://vi.wikipedia.org/wiki/Matteo_Renzi,Đại học Florence,"11 tháng 1; năm; 1975; (50 tuổi); Florence; ,; Toscana; ,; Ý",,3,,,,,
753,Meles Zenawi,Person,https://vi.wikipedia.org/wiki/Meles_Zenawi,Open University; Erasmus University Rotterdam,"(; 1955-05-08; ); 8 tháng 5 năm 1955; Adwa; ,; Ethiopia",,,"20 tháng 8 năm 2012; (2012-08-20); (57 tuổi); Brussels; ,; Bỉ; [; 1; ]",,,,
754,Michael Bloomberg,Person,https://vi.wikipedia.org/wiki/Michael_Bloomberg,Đại học Johns Hopkins; (; Đại học; ); Đại học Harvard; (; MBA; ); the,"Michael Rubens Bloomberg; 14 tháng 2, 1942; (83 tuổi); Boston, Massachusetts, U.S.",,,,,,"Doanh nhân, chính trị gia, nhà hoạt động nhân đạo",
755,Mehriban Aliyeva,Person,https://vi.wikipedia.org/wiki/Mehriban_Aliyeva,Trường Đại học Y khoa Azerbaijan,"26 tháng 8, 1964; (61 tuổi); Baku; ,; Azerbaijan SSR; ,; Liên Xô",,3,,,Azerbaijan,,
756,Michel Barnier,Person,https://vi.wikipedia.org/wiki/Michel_Barnier,ESCP Europe,"Michel Jean Barnier; 9 tháng 1, 1951; (74 tuổi); La Tronche; ,; Pháp",,1,,,,,
758,Menachem Begin,Person,https://vi.wikipedia.org/wiki/Menachem_Begin,Đại học Warsaw,"16 tháng 8; năm; 1913; Brest; ,; Đế quốc Nga",,Ze'ev Binyamin; Hasia; Leah,"9 tháng 3; năm; 1992; (78 tuổi); Tel Aviv; ,; Israel",,,,
761,Mao Trạch Đông,Person,https://vi.wikipedia.org/wiki/Mao_Tr%E1%BA%A1ch_%C4%90%C3%B4ng,Học viện Sư phạm Đệ nhất Hồ Nam,"(; 1893-12-26; ); 26 tháng 12 năm 1893; Thiều Sơn; ,; Hồ Nam; ,; Đại Thanh",,"10, bao gồm: Mao Ngạn Anh Mao Ngạn Thanh Mao Ngạn Long Dương Nguyệt Hoa Lý Mẫn Lý Nột","9 tháng 9 năm 1976; (1976-09-09); (82 tuổi); Bắc Kinh; ,; Trung Quốc",,,,
762,Michel Debré,Person,https://vi.wikipedia.org/wiki/Michel_Debr%C3%A9,École Libre des Sciences Politiques; Đại học Paris,"Michel Jean-Pierre Debré; (; 1912-01-15; ); 15 tháng 1 năm 1912; Paris; ,; Pháp",,Vincent (s. 1939); François (s. 1942); Bernard; (s. 1944); Jean-Louis; (s. 1944),"2 tháng 8 năm 1996; (1996-08-02); (84 tuổi); Montlouis-sur-Loire; ,; Indre-et-Loire; , Pháp",,,Luật sư,
764,Michel Rocard,Person,https://vi.wikipedia.org/wiki/Michel_Rocard,"Sciences Po , ÉNA","(; 1930-08-23; ); 23 tháng 8 năm 1930; Courbevoie; , Hauts-de-Seine",,,"2 tháng 7 năm 2016; (2016-07-02); (85 tuổi); Paris, Pháp",,,,
766,Micheál Martin,Person,https://vi.wikipedia.org/wiki/Miche%C3%A1l_Martin,University College Cork,"1 tháng 8, 1960; (65 tuổi); Turners Cross, Cork; , Ireland",,5,,Coláiste Chríost Rí,Cộng hòa Ireland,,
767,Miguel de la Madrid,Person,https://vi.wikipedia.org/wiki/Miguel_de_la_Madrid,Đại học tự quản quốc gia Mexico; John F. Kennedy School of Government; ở; đại học Harvard,"Miguel de la Madrid Hurtado; (; 1934-12-12; ); 12 tháng 12, 1934; [; 1; ]; Colima; ,; Mexico",,Enrique de la Madrid Cordero,"1 tháng 4, 2012; (2012-04-01); (77 tuổi); Thành phố Mexico; , Mexico",,Người Mexico,,
769,Mike Beebe,Person,https://vi.wikipedia.org/wiki/Mike_Beebe,Đại học bang Arkansas; Đại học Arkansas,"28 tháng 12, 1946; (78 tuổi); Amagon; ,; Arkansas; , United States",,,,,,,
772,Michel Suleiman,Person,https://vi.wikipedia.org/wiki/Michel_Suleiman,Học viện Quân sự Liban; Đại học Liban,"21 tháng 11, 1948; (76 tuổi); Amsheet; ,; Liban",,,,,,,
773,Mike Pence,Person,https://vi.wikipedia.org/wiki/Mike_Pence,"Hanover College; Indiana University, Indianapolis","Michael Richard Pence; 7 tháng 6, 1959; (66 tuổi); Columbus; ,; Indiana; ,; Hoa Kỳ",,3,,,,,
774,Mikhail Andreyevich Suslov,Person,https://vi.wikipedia.org/wiki/Mikhail_Andreyevich_Suslov,Đại học Kinh tế Quốc dân Plekhanov,"(; 1902-11-21; ); 21 tháng 11 năm 1902; Shakhovskoye; ,; Đế quốc Nga",,Revolii (sinh năm 1929) và Maya (sinh năm 1939),"25 tháng 1 năm 1982; (1982-01-25); (79 tuổi); Moskva; ,; Nga; ,; Liên Xô",,Nga,,
775,Miloš Zeman,Person,https://vi.wikipedia.org/wiki/Milo%C5%A1_Zeman,"Đại học Kinh tế, Praha","28 tháng 9; năm; 1944; (81 tuổi); Kolín; ,; Quốc gia Bảo hộ Bohemia và Moravia; (nay là; Cộng hòa Séc; )",,David; Kateřina,,,,,
777,Michelle Obama,Person,https://vi.wikipedia.org/wiki/Michelle_Obama,Đại học Princeton; (; BA; ); Đại học Harvard; (; JD; ),"Michael LaVaughn Robinson; 17 tháng 1, 1964; (61 tuổi); Chicago; ,; Illinois; ,; Hoa Kỳ",,Malia; Sasha,,,,,
778,Miroslav Lajčák,Person,https://vi.wikipedia.org/wiki/Miroslav_Laj%C4%8D%C3%A1k,Đại học Comenius; MGIMO,"20 tháng 3, 1963; (62 tuổi); Poprad; ,; Tiệp Khắc; (nay là; Slovakia; )",,2,,,,,
779,Mike Dunleavy,Person,https://vi.wikipedia.org/wiki/Mike_Dunleavy,Đại học Misericordia; (BA); Đại học Alaska Fairbanks; (MEd),"tháng 5, 1961 (64 tuổi); Scranton; ,; Lackawanna; ,; Pennsylvania; ,; Hoa Kỳ",,3,,Thạc sĩ Giáo dục,Hoa Kỳ,Chính trị gia,
780,Miyazawa Kiichi,Person,https://vi.wikipedia.org/wiki/Miyazawa_Kiichi,Đại học Tokyo,"8 tháng 10; năm; 1919; Fukuyama, Hiroshima; ,; Đế quốc Nhật Bản",,,"28 tháng 6; năm; 2007; (87 tuổi); Tokyo; ,; Nhật Bản",,,,
781,Miki Takeo,Person,https://vi.wikipedia.org/wiki/Miki_Takeo,Đại học Meiji; Đại học Nam California,"17 tháng 3; năm; 1907; Awa; ,; Tokushima; ,; Đế quốc Nhật Bản",,,"14 tháng 11; năm; 1988; (81 tuổi); Tokyo; ,; Nhật Bản",,,,
783,Mohamed Morsi,Person,https://vi.wikipedia.org/wiki/Mohamed_Morsi,Đại học Cairo; Đại học Nam California,"20 tháng 8; năm; 1951; El Adwah; ,; Tỉnh Sharqia; ,; Vương quốc Ai Cập",,Ahmed Morsi Alshaimaa Morsi Osama Morsi Omar Morsi Abdullah Morsi,"17 tháng 6 năm 2019; (2019-06-17); (67 tuổi); Cairo; ,; Ai Cập",,,,
784,Min Aung Hlaing,Person,https://vi.wikipedia.org/wiki/Min_Aung_Hlaing,Đại học Khoa học và Nghệ thuật Rangoon; (LL.B); Học viện các nhiệm vụ quốc phòngy,"3 tháng 7, 1956; (69 tuổi); Tavoy; ,; Miến Điện; (nay là Dawei, Myanmar)",,Aung Pyae Sone; Khin Thiri Thet Mon,,,Myanmar,,
785,Mitt Romney,Person,https://vi.wikipedia.org/wiki/Mitt_Romney,"Stanford University; Brigham Young University; (; BA; ); Harvard University; (; MBA; ,; JD; )","Willard Mitt Romney; 12 tháng 3, 1947; (78 tuổi); Detroit; , Michigan",,Tagg (b. 1970); Matt (b. 1971); Josh (b. 1975); Ben (b. 1978); Craig (b. 1981),,,Mỹ,,
786,Mohamed ElBaradei,Person,https://vi.wikipedia.org/wiki/Mohamed_ElBaradei,Đại học Cairo; Viện sau đại học về Nghiên cứu và Phát triển Quốc tế; (Thụy Sĩ); Đại học New York,"Mohamed Mustafa ElBaradei; 17 tháng 6, 1942; (83 tuổi); Cairo; ,; Egypt",,,,,,,
787,Michelle Lujan Grisham,Person,https://vi.wikipedia.org/wiki/Michelle_Lujan_Grisham,"Đại học New Mexico (BS, JD)","tháng 10, 1959 (65–66 tuổi); Los Alamos, New Mexico; ,; Hoa Kỳ",,"Taylor Grisham, Erin Grisham",,"Cử nhân Nghệ thuật , Tiến sĩ Luật",Hoa Kỳ,"Luật gia, Chính trị gia",
788,Mohammad Najibullah,Person,https://vi.wikipedia.org/wiki/Mohammad_Najibullah,Kabul University,"(; 1947-08-06; ); 6 tháng 8, 1947; Paktia; ,; Afghanistan",,three daughters,"27 tháng 9, 1996; (1996-09-27); (49 tuổi); Kabul; ,; Afghanistan",,,,
789,Mohammad Hidayatullah,Person,https://vi.wikipedia.org/wiki/Mohammad_Hidayatullah,"Đại học Nagpur; Trường Trinity, Cambridge; Lincoln's Inn","17 tháng 12; năm; 1905; Lucknow; ,; Liên hiệp Các tỉnh; ,; Ấn Độ thuộc Anh; (nay là; Uttar Pradesh; ,; Ấn Độ; )",,,"18 tháng 9; năm; 1992; (86 tuổi); Bombay; ,; Maharashtra; ,; Ấn Độ",,,,
790,Mohammed Shia' Al Sudani,Person,https://vi.wikipedia.org/wiki/Mohammed_Shia%27_Al_Sudani,Đại học Bagdad,"1970 (54–55 tuổi); Baghdad; ,; Ba'athist Iraq",,,,,,,
792,Morarji Desai,Person,https://vi.wikipedia.org/wiki/Morarji_Desai,"Đại học Wilson, Mumbai","29 tháng 2; năm; 1896; Bhadeli; ,; Tỉnh Bombay; ,; Ấn Độ thuộc Anh; (nay là; Gujarat; ,; Ấn Độ; )",,,"10 tháng 4; năm; 1995; (99 tuổi); Mumbai; ,; Maharashtra; ,; Ấn Độ",,,,
793,Mohamed bin Zayed Al Nahyan,Person,https://vi.wikipedia.org/wiki/Mohamed_bin_Zayed_Al_Nahyan,Royal Military Academy Sandhurst,"11 tháng 3, 1961; (64 tuổi); Al Ain; ,; Trucial States",,,,,,,
795,Moussa Koussa,Person,https://vi.wikipedia.org/wiki/Moussa_Koussa,Đại học bang Michigan,"1949?; Benghazi; ,; Libya",,,,,Libya,,
796,Mori Yoshirō,Person,https://vi.wikipedia.org/wiki/Mori_Yoshir%C5%8D,Đại học Waseda,"14 tháng 7; năm; 1937; (88 tuổi); Nomi, Ishikawa; ,; Đế quốc Nhật Bản",,Yūki Mori; Yoko Fujimoto,,,,,
797,Moshe Sharett,Person,https://vi.wikipedia.org/wiki/Moshe_Sharett,Đại học Istanbul; Trường Kinh tế Luân Đôn,"Moshe Shertok; 15 tháng 10; năm; 1894; Kherson; ,; Đế quốc Nga",,3,"7 tháng 7; năm; 1965; (70 tuổi); Jerusalem; ,; Israel",,,,
798,Mohammad Mosaddegh,Person,https://vi.wikipedia.org/wiki/Mohammad_Mosaddegh,Đại học Neuchâtel,"(; 1882-06-16; ); 16 tháng 6 năm 1882; Tehran; ,; Qajar Iran",,5,"5 tháng 3 năm 1967; (1967-03-05); (84 tuổi); Tehran,; Nhà Pahlavi",,,,
799,Muhammad Mian Soomro,Person,https://vi.wikipedia.org/wiki/Muhammad_Mian_Soomro,Đại học Công giáo Forman,"19 tháng 8; năm; 1950; (66 tuổi); Karachi; ,; Pakistan; (nay là; Sindh; , Pakistan)",,,,,,,
800,Mulatu Teshome,Person,https://vi.wikipedia.org/wiki/Mulatu_Teshome,Đại học Peking,"1955 hay 1956; tại; Arjo; ,; Ethiopia; [; 1; ]",,,,,,,
801,Mostafa Madbouly,Person,https://vi.wikipedia.org/wiki/Mostafa_Madbouly,Đại học Cairo,"28 tháng 4, 1966 (59 tuổi)",,,,,,,
803,Mikhail Sergeyevich Gorbachyov,Person,https://vi.wikipedia.org/wiki/Mikhail_Sergeyevich_Gorbachyov,Đại học Quốc gia Moskva ( LLB ),"(; 1931-03-02; ); 2 tháng 3 năm 1931; Privolnoye; ,; Nga Xô; , Liên Xô; (nay là; Privolnoye, Stavropol Krai; , Nga)",,1,"30 tháng 8 năm 2022; (2022-08-30); (91 tuổi); Moskva, Nga",,,,
804,Muhammad Zia-ul-Haq,Person,https://vi.wikipedia.org/wiki/Muhammad_Zia-ul-Haq,"Trường St. Stephen, Delhi","12 tháng 8; năm; 1924; Jalandhar; ,; Punjab; ,; Ấn Độ thuộc Anh; (nay là; Punjab, Ấn Độ; )",,Muhammad Ijaz-ul-Haq; Anwar-ul-Haq; Zain Zia; Rubina Saleem; Quratulain Zia,"17 tháng 8; năm; 1988; (64 tuổi); Bahawalpur; ,; Punjab; ,; Pakistan",,,,
806,Muhammad Yunus,Person,https://vi.wikipedia.org/wiki/Muhammad_Yunus,"Đại học Dhaka; (; Cử nhân Nghệ thuật; ,; Thạc sĩ Nghệ thuật; ); Đại học Vanderbilt; (; PhD; )","28 tháng 6, 1940; (85 tuổi); Hathazari; , Tỉnh Bengal,  Ấn Độ thuộc Anh",,Monica Deena,,Chittagong Collegiate School Chittagong College,,Nhà kinh tế học Doanh nhân Chính khách Lãnh đạo xã hội dân sự,
807,Muhammadu Buhari,Person,https://vi.wikipedia.org/wiki/Muhammadu_Buhari,Học viện Quốc phòng Nigeria Mons Officer Cadet School US Army War College [ 3 ],"17 tháng 12, 1942; (82 tuổi); Daura,; Katsina; Nigeria; [; 1; ]; [; 2; ]",,Danh sách con cái Zulaihat Fatima Musa Hadiza Safinatu Aisha Halima Yusuf Zarah Amina,,,Người Nigeria,,
809,N. Chandrababu Naidu,Person,https://vi.wikipedia.org/wiki/N._Chandrababu_Naidu,Đại học Sri Venkateswara,"20 tháng 4, 1950; (75 tuổi); Naravari Palle,; Chandragiri; ,; Madras State; , India; (now in; Andhra Pradesh; , India)",,Nara Lokesh,,,,,
810,Mustafa Abdul Jalil,Person,https://vi.wikipedia.org/wiki/Mustafa_Abdul_Jalil,Đại học Libya,"1952 (72–73 tuổi); Al Bayda; ,; Libya",,,,,,,
811,Mã Hiểu Vĩ,Person,https://vi.wikipedia.org/wiki/M%C3%A3_Hi%E1%BB%83u_V%C4%A9,Đại học Y khoa Trung Quốc,"tháng 12, 1959 (65 tuổi); Ngũ Đài; ,; Hãn Châu; ,; Sơn Tây; ,; Trung Quốc",,,,Nghiên cứu viên Y học,Trung Quốc,Nhà khoa học; Chính trị gia,
812,Mike DeWine,Person,https://vi.wikipedia.org/wiki/Mike_DeWine,Đại học Miami; (BA); Đại học Bắc Ohio; (JD),"tháng 1, 1947 (78 tuổi); Yellow Springs; ,; Greene, Ohio; ,; Hoa Kỳ",,8,,"Cử nhân Nghệ thuật, Tiến sĩ Luật",Hoa Kỳ,"Luật gia, Chính trị gia",
813,Moon Jae-in,Person,https://vi.wikipedia.org/wiki/Moon_Jae-in,Đại học Kyung Hee,"24 tháng 1 năm 1953 (72 tuổi); Geoje; ,; Gyeongsang Nam; , Hàn Quốc",,2,,,Hàn Quốc,Chính trị gia; Luật sư; Quân nhân,
814,Ne Win,Person,https://vi.wikipedia.org/wiki/Ne_Win,Đại học Rangoon,"(; 1911-05-14; ); 14 tháng 5 năm 1911; Paungdale; ,; Hạ Burma; ,; Ấn Độ thuộc Anh",,Kyaw Thein; Ngwe Soe; Aye Aung; Sandar Win; Phyo Wai Win; Kyemon Win,"5 tháng 12 năm 2002; (2002-12-05); (91 tuổi); Yangon; ,; Myanmar",,,,
815,Nakatani Gen,Person,https://vi.wikipedia.org/wiki/Nakatani_Gen,Học viện Phòng vệ Nhật Bản,"14 tháng 10, 1957; (68 tuổi); Kōchi; ,; Nhật Bản",,,,,,,
816,Narendra Modi,Person,https://vi.wikipedia.org/wiki/Narendra_Modi,Đại học Delhi; Đại học Gujarat,"Narendra Damodardas Modi; 17 tháng 9, 1950; (75 tuổi); Vadnagar; ,; Bang Bombay; (nay là; Gujarat; ),; Ấn Độ",,,,,,,
818,Neelam Sanjiva Reddy,Person,https://vi.wikipedia.org/wiki/Neelam_Sanjiva_Reddy,Đại học Madras,"19 tháng 5; năm; 1913; Illur,; Tỉnh Madras; ,; Ấn Độ thuộc Anh; (nay là; Anantapur district; ,; Andhra Pradesh; , Ấn Độ)",,,"1 tháng 6; năm; 1993; (80 tuổi); Bangalore; ,; Karnataka; ,; Ấn Độ",,,,
821,Naftali Bennett,Person,https://vi.wikipedia.org/wiki/Naftali_Bennett,Đại học Hebrew Jerusalem,"25 tháng 3, 1972; (53 tuổi); Haifa; ,; Israel",,4,,,,Quân nhân doanh nhân chính trị gia,
823,Neville Chamberlain,Person,https://vi.wikipedia.org/wiki/Neville_Chamberlain,Mason College (now the University of Birmingham ),"Arthur Neville Chamberlain; (; 1869-03-18; ); 18 tháng 3 năm 1869; Birmingham; ,; Warwickshire; ,; Anh",,Dorothy Chamberlain (Lloyd) Francis Chamberlain,"9 tháng 11 năm 1940; (1940-11-09); (71 tuổi); Heckfield; ,; Hampshire; ,; Anh",,Anh,,
824,Newt Gingrich,Person,https://vi.wikipedia.org/wiki/Newt_Gingrich,Đại học Emory; (; Cử nhân; ); Đại học Tulane; (; ThS; /; TS; ),"Newton Leroy McPherson; 17 tháng 6, 1943; (82 tuổi); Harrisburg; ,; Pennsylvania",,Kathy Gingrich Lubbers; (sinh 1963); Jackie Gingrich Cushman; (sinh 1966),,,,Chính trị gia; Tác giả; Trợ giảng,
825,Nguyễn Hữu Có,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_H%E1%BB%AFu_C%C3%B3,"-; Trường Quốc học Khải Định, Huế; -Trường Thiếu sinh quân Đông Dương Cap Saint-Jacques (Vũng Tàu); -Trường Võ bị Quốc gia, Huế; -Trường École d'Application d'Infanterie, Bretagne, Pháp; -Học viện Chỉ huy và Tham mưu Fort Leavenworth, Kansas,; Hoa Kỳ","23 tháng 2; năm; 1925; Mỹ Tho; ,; Nam Kỳ; ,; Liên bang Đông Dương",,12 người con (cả trai và gái),"3 tháng 7, 2012; (2012-07-03); (87 tuổi); Thành phố Hồ Chí Minh; ,; Việt Nam",Tú tài toàn phần,Việt Nam; Việt Nam Cộng hòa; (Đã sụp đổ),-Quân nhân; -Chính khách,
826,Nghê Nhạc Phong,Person,https://vi.wikipedia.org/wiki/Ngh%C3%AA_Nh%E1%BA%A1c_Phong,Đại học Công nghệ Hợp Phì; Đại học Thanh Hoa,"tháng 8, 1962 (63 tuổi); Nhạc Tây; ,; An Khánh, An Huy; ,; Trung Quốc",,,,Thạc sĩ Tự động hóa; Tiến sĩ Kỹ thuật,Trung Quốc,Chính trị gia,
827,Nguyễn Khánh,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Kh%C3%A1nh,"Trường Trung học chương trình Pháp tại Cần Thơ; Trường Võ bị Liên quân Viễn Đông Đà Lạt; Học viện Quân sự Coetquidan và Võ bị Saint Cyr, Pháp; Trung tâm Huấn luyện Nhảy dù Pau, Pháp; Trường Tham mưu Trung cấp Paris, Pháp; Học viện Fort Leavenworth, Kansas, Hoa Kỳ","(; 1927-11-08; ); 8 tháng 11 năm 1927; Trà Vinh; ,; Liên bang Đông Dương",,,"11 tháng 1 năm 2013; (2013-01-11); (85 tuổi); San Jose; ,; California; ,; Hoa Kỳ",,,Quân nhân; Chính trị gia,
828,Nghê Hồng,Person,https://vi.wikipedia.org/wiki/Ngh%C3%AA_H%E1%BB%93ng,Đại học Công nghiệp Cáp Nhĩ Tân; Học viện Thương mại Trường Giang,"tháng 10, 1962 (62–63 tuổi); An Sơn; ,; Liêu Ninh; ,; Trung Quốc",,,,Kỹ sư Kiến trúc; Thạc sĩ EMBA; Cao cấp công trình sư,Trung Quốc,Chính trị gia,
829,Ngô Bang Quốc,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_Bang_Qu%E1%BB%91c,Đại học Thanh Hoa,"22 tháng 7; năm; 1941; Phì Đông; ,; An Huy; ,; Trung Quốc",,,"8 tháng 10, 2024; (2024-10-08); (83 tuổi); Bắc Kinh; ,; Trung Quốc",,Trung Quốc,,
830,Nguyễn Phú Trọng,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Ph%C3%BA_Tr%E1%BB%8Dng,Đại học Tổng hợp Hà Nội (từ 1963; Cử nhân Ngữ văn) Trường Đảng Cao cấp Nguyễn Ái Quốc (1973–1976) Viện Hàn lâm Khoa học xã hội Đảng Cộng sản Liên Xô (1981–1983; Phó tiến sĩ),"(; 1944-04-14; ); 14 tháng 4 năm 1944; Đông Ngàn; ,; Bắc Ninh; ,; Bắc Kỳ; ,; Liên bang Đông Dương",,Nguyễn Thị Kim Ngọc; [; 1; ]; Nguyễn Trọng Trường; [; 2; ],"19 tháng 7 năm 2024; (2024-07-19); (80 tuổi); Bệnh viện Trung ương Quân đội 108; ,; Hà Nội; ,; Việt Nam",Trường THPT Nguyễn Gia Thiều (1957–1963),,,
831,Ned Lamont,Person,https://vi.wikipedia.org/wiki/Ned_Lamont,Đại học Harvard; (BA); Đại học Yale; (MBA),"tháng 1, 1954 (71 tuổi); Needham; ,; Norfolk, Massachusetts; ,; Hoa Kỳ",,"Emily, Lindsay, Teddy",,Thạc sĩ Quản trị kinh doanh,Hoa Kỳ,"Doanh nhân, Nhà giáo dục, Chính trị gia",
832,Nelson Rockefeller,Person,https://vi.wikipedia.org/wiki/Nelson_Rockefeller,Đại học Dartmouth ( A.B. ),"Nelson Aldrich Rockefeller; 8 tháng 7; năm; 1908; Bar Harbor; ,; Maine; ,; Hoa Kỳ",,Rodman Clark Rockefeller Ann Rockefeller Steven Clark Rockefeller Mary Rockefeller Michael Clark Rockefeller Nelson Aldrich Rockefeller Jr. Mark Fitler Rockefeller,"26 tháng 1; năm; 1979; (70 tuổi); Thành phố New York; ,; New York; ,; Hoa Kỳ",,,Doanh nhân Người làm từ thiện Công chức Chính trị gia,
833,Nguyễn Minh Triết,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Minh_Tri%E1%BA%BFt,Trường Đại học Khoa học Sài Gòn; Trường Đảng Cao cấp Nguyễn Ái Quốc,"8 tháng 10, 1942; (83 tuổi); Phú An; ,; Bến Cát; ,; Thủ Dầu Một; ,; Nam Kỳ; ,; Liên bang Đông Dương",,Nguyễn Minh An; Nguyễn Minh Thư,,Tú tài I và II; Cao cấp lí luận chính trị,Việt Nam,,
834,Ngô Chính Long,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_Ch%C3%ADnh_Long,Học viện Cơ khí Thái Nguyên,"tháng 11, 1964 (60 tuổi); Cao Thuần; , tỉnh; Giang Tô",,,,,,,
835,Ngô Đình Nhu,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_%C4%90%C3%ACnh_Nhu,"Trường Pháp điển Quốc gia ( École nationale des chartres thuộc PSL Research University ), Paris, Pháp","(; 1910-10-07; ); 7 tháng 10 năm 1910; Thành phố Huế; ,; Trung Kỳ; ,; Liên bang Đông Dương",,Ngô Đình Lệ Thủy (1945-1967) Ngô Đình Trác ( 1942 -) Ngô Đình Quỳnh ( 1952 -) Ngô Đình Lệ Quyên (1959-2012),"2 tháng 11 năm 1963; (1963-11-02); (53 tuổi); Sài Gòn; ,; Việt Nam Cộng hòa",Cử nhân khoa học,,"Cố vấn, chính khách, Quản thủ viên",
836,Ngô Tác Đống,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_T%C3%A1c_%C4%90%E1%BB%91ng,"Đại học Quốc gia Singapore; ,; Đại học Williams","20 tháng 5; năm; 1941; (84 tuổi); Singapore; ,; Thuộc địa Eo biển",,Goh Jin Hian (con trai) Goh Jin Theng (con gái),,,,,
837,Nelson Mandela,Person,https://vi.wikipedia.org/wiki/Nelson_Mandela,Đại học Fort Hare Đại học London Đại học Nam Phi Đại học Witwatersrand,"Rolihlahla Mandela; (; 1918-07-18; ); 18 tháng 7 năm 1918; Mvezo; ,; Liên minh Nam Phi",,"7, bao gồm Makgatho , Makaziwe , Zenani , Zindziswa và Josina (con gái kế)","5 tháng 12 năm 2013; (2013-12-05); (95 tuổi); Johannesburg; , Nam Phi",,,Chính khách luật sư nhà hoạt động nhà từ thiện,
838,Niwatthamrong Boonsongpaisan,Person,https://vi.wikipedia.org/wiki/Niwatthamrong_Boonsongpaisan,Đại học Srinakharinwirot; Đại học Chulalongkorn,"25 tháng 1, 1948 (77 tuổi)",,,,,,,
839,Nicolas Sarkozy,Person,https://vi.wikipedia.org/wiki/Nicolas_Sarkozy,Đại học Paris Nanterre; Sciences Po,"Nicolas Paul Stéphane Sarközy de Nagy-Bocsa; 28 tháng 1; năm; 1955; (70 tuổi); Paris; ,; Đệ tứ Cộng hoà Pháp",,Pierre; (với Culioli); Jean; (với Culioli); Louis; (với Ciganer-Albéniz); Giulia; (với Bruni),,,,,
841,Noda Yoshihiko,Person,https://vi.wikipedia.org/wiki/Noda_Yoshihiko,Đại học Waseda,"20 tháng 5; năm; 1957; (68 tuổi); Funabashi, Chiba; ,; Nhật Bản",,2,,,,,
842,Ngô Đình Diệm,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_%C4%90%C3%ACnh_Di%E1%BB%87m,"Trường dòng Pellerin Huế Collège Quốc học Trường Hậu bổ, Hà Nội Đại học Michigan , Hoa Kỳ","(; 1901-01-03; ); 3 tháng 1 năm 1901; Quảng Bình; ,; Trung Kỳ; ,; Liên bang Đông Dương; (nay là; Quảng Trị; ,; Việt Nam; )",,,"2 tháng 11 năm 1963; (1963-11-02); (62 tuổi); Sài Gòn; ,; Việt Nam Cộng hòa",,,"Quan lại, Chính khách",
