src_id,src_type,dst_id,dst_type,relation
696,Person,1116,Person,same_university
1116,Person,696,Person,same_university
696,Person,1119,Person,same_university
1119,Person,696,Person,same_university
696,Person,1140,Person,same_university
1140,Person,696,Person,same_university
696,Person,1146,Person,same_university
1146,Person,696,Person,same_university
696,Person,1172,Person,same_university
1172,Person,696,Person,same_university
697,Person,1096,Person,same_university
1096,Person,697,Person,same_university
698,Person,703,Person,same_university
703,Person,698,Person,same_university
698,Person,899,Person,same_university
899,Person,698,Person,same_university
700,Person,738,Person,same_university
738,Person,700,Person,same_university
700,Person,754,Person,same_university
754,Person,700,Person,same_university
700,Person,777,Person,same_university
777,Person,700,Person,same_university
700,Person,831,Person,same_university
831,Person,700,Person,same_university
700,Person,902,Person,same_university
902,Person,700,Person,same_university
700,Person,913,Person,same_university
913,Person,700,Person,same_university
700,Person,920,Person,same_university
920,Person,700,Person,same_university
700,Person,937,Person,same_university
937,Person,700,Person,same_university
700,Person,952,Person,same_university
952,Person,700,Person,same_university
700,Person,979,Person,same_university
979,Person,700,Person,same_university
700,Person,997,Person,same_university
997,Person,700,Person,same_university
700,Person,1013,Person,same_university
1013,Person,700,Person,same_university
700,Person,1024,Person,same_university
1024,Person,700,Person,same_university
700,Person,1047,Person,same_university
1047,Person,700,Person,same_university
700,Person,1053,Person,same_university
1053,Person,700,Person,same_university
700,Person,1080,Person,same_university
1080,Person,700,Person,same_university
700,Person,1093,Person,same_university
1093,Person,700,Person,same_university
700,Person,1099,Person,same_university
1099,Person,700,Person,same_university
700,Person,1140,Person,same_university
1140,Person,700,Person,same_university
700,Person,1195,Person,same_university
1195,Person,700,Person,same_university
700,Person,1210,Person,same_university
1210,Person,700,Person,same_university
700,Person,1215,Person,same_university
1215,Person,700,Person,same_university
701,Person,1077,Person,same_university
1077,Person,701,Person,same_university
701,Person,1132,Person,same_university
1132,Person,701,Person,same_university
701,Person,1165,Person,same_university
1165,Person,701,Person,same_university
701,Person,1166,Person,same_university
1166,Person,701,Person,same_university
701,Person,1174,Person,same_university
1174,Person,701,Person,same_university
701,Person,1226,Person,same_university
1226,Person,701,Person,same_university
702,Person,1081,Person,same_university
1081,Person,702,Person,same_university
702,Person,1094,Person,same_university
1094,Person,702,Person,same_university
702,Person,1113,Person,same_university
1113,Person,702,Person,same_university
702,Person,1157,Person,same_university
1157,Person,702,Person,same_university
702,Person,1165,Person,same_university
1165,Person,702,Person,same_university
705,Person,780,Person,same_university
780,Person,705,Person,same_university
705,Person,1011,Person,same_university
1011,Person,705,Person,same_university
705,Person,1049,Person,same_university
1049,Person,705,Person,same_university
705,Person,1126,Person,same_university
1126,Person,705,Person,same_university
705,Person,1163,Person,same_university
1163,Person,705,Person,same_university
705,Person,1214,Person,same_university
1214,Person,705,Person,same_university
707,Person,1164,Person,same_university
1164,Person,707,Person,same_university
709,Person,715,Person,same_university
715,Person,709,Person,same_university
709,Person,828,Person,same_university
828,Person,709,Person,same_university
710,Person,836,Person,same_university
836,Person,710,Person,same_university
710,Person,844,Person,same_university
844,Person,710,Person,same_university
710,Person,1100,Person,same_university
1100,Person,710,Person,same_university
710,Person,1101,Person,same_university
1101,Person,710,Person,same_university
712,Person,1096,Person,same_university
1096,Person,712,Person,same_university
715,Person,828,Person,same_university
828,Person,715,Person,same_university
717,Person,1184,Person,same_university
1184,Person,717,Person,same_university
721,Person,1006,Person,same_university
1006,Person,721,Person,same_university
725,Person,744,Person,same_university
744,Person,725,Person,same_university
725,Person,865,Person,same_university
865,Person,725,Person,same_university
725,Person,918,Person,same_university
918,Person,725,Person,same_university
725,Person,1051,Person,same_university
1051,Person,725,Person,same_university
725,Person,1054,Person,same_university
1054,Person,725,Person,same_university
725,Person,1122,Person,same_university
1122,Person,725,Person,same_university
733,Person,831,Person,same_university
831,Person,733,Person,same_university
733,Person,858,Person,same_university
858,Person,733,Person,same_university
733,Person,911,Person,same_university
911,Person,733,Person,same_university
733,Person,979,Person,same_university
979,Person,733,Person,same_university
733,Person,1043,Person,same_university
1043,Person,733,Person,same_university
733,Person,1189,Person,same_university
1189,Person,733,Person,same_university
735,Person,1075,Person,same_university
1075,Person,735,Person,same_university
738,Person,777,Person,same_university
777,Person,738,Person,same_university
738,Person,937,Person,same_university
937,Person,738,Person,same_university
738,Person,1053,Person,same_university
1053,Person,738,Person,same_university
744,Person,865,Person,same_university
865,Person,744,Person,same_university
744,Person,918,Person,same_university
918,Person,744,Person,same_university
744,Person,1051,Person,same_university
1051,Person,744,Person,same_university
744,Person,1054,Person,same_university
1054,Person,744,Person,same_university
744,Person,1122,Person,same_university
1122,Person,744,Person,same_university
745,Person,852,Person,same_university
852,Person,745,Person,same_university
745,Person,862,Person,same_university
862,Person,745,Person,same_university
745,Person,1194,Person,same_university
1194,Person,745,Person,same_university
747,Person,758,Person,same_university
758,Person,747,Person,same_university
754,Person,777,Person,same_university
777,Person,754,Person,same_university
754,Person,831,Person,same_university
831,Person,754,Person,same_university
754,Person,902,Person,same_university
902,Person,754,Person,same_university
754,Person,913,Person,same_university
913,Person,754,Person,same_university
754,Person,920,Person,same_university
920,Person,754,Person,same_university
754,Person,952,Person,same_university
952,Person,754,Person,same_university
754,Person,979,Person,same_university
979,Person,754,Person,same_university
754,Person,997,Person,same_university
997,Person,754,Person,same_university
754,Person,1013,Person,same_university
1013,Person,754,Person,same_university
754,Person,1024,Person,same_university
1024,Person,754,Person,same_university
754,Person,1047,Person,same_university
1047,Person,754,Person,same_university
754,Person,1080,Person,same_university
1080,Person,754,Person,same_university
754,Person,1093,Person,same_university
1093,Person,754,Person,same_university
754,Person,1099,Person,same_university
1099,Person,754,Person,same_university
754,Person,1140,Person,same_university
1140,Person,754,Person,same_university
754,Person,1195,Person,same_university
1195,Person,754,Person,same_university
754,Person,1210,Person,same_university
1210,Person,754,Person,same_university
754,Person,1215,Person,same_university
1215,Person,754,Person,same_university
762,Person,871,Person,same_university
871,Person,762,Person,same_university
762,Person,874,Person,same_university
874,Person,762,Person,same_university
762,Person,915,Person,same_university
915,Person,762,Person,same_university
762,Person,931,Person,same_university
931,Person,762,Person,same_university
762,Person,991,Person,same_university
991,Person,762,Person,same_university
762,Person,1217,Person,same_university
1217,Person,762,Person,same_university
777,Person,831,Person,same_university
831,Person,777,Person,same_university
777,Person,902,Person,same_university
902,Person,777,Person,same_university
777,Person,913,Person,same_university
913,Person,777,Person,same_university
777,Person,920,Person,same_university
920,Person,777,Person,same_university
777,Person,937,Person,same_university
937,Person,777,Person,same_university
777,Person,952,Person,same_university
952,Person,777,Person,same_university
777,Person,979,Person,same_university
979,Person,777,Person,same_university
777,Person,997,Person,same_university
997,Person,777,Person,same_university
777,Person,1013,Person,same_university
1013,Person,777,Person,same_university
777,Person,1024,Person,same_university
1024,Person,777,Person,same_university
777,Person,1047,Person,same_university
1047,Person,777,Person,same_university
777,Person,1053,Person,same_university
1053,Person,777,Person,same_university
777,Person,1080,Person,same_university
1080,Person,777,Person,same_university
777,Person,1093,Person,same_university
1093,Person,777,Person,same_university
777,Person,1099,Person,same_university
1099,Person,777,Person,same_university
777,Person,1140,Person,same_university
1140,Person,777,Person,same_university
777,Person,1195,Person,same_university
1195,Person,777,Person,same_university
777,Person,1210,Person,same_university
1210,Person,777,Person,same_university
777,Person,1215,Person,same_university
1215,Person,777,Person,same_university
778,Person,961,Person,same_university
961,Person,778,Person,same_university
780,Person,1011,Person,same_university
1011,Person,780,Person,same_university
780,Person,1049,Person,same_university
1049,Person,780,Person,same_university
780,Person,1126,Person,same_university
1126,Person,780,Person,same_university
780,Person,1163,Person,same_university
1163,Person,780,Person,same_university
780,Person,1214,Person,same_university
1214,Person,780,Person,same_university
781,Person,783,Person,same_university
783,Person,781,Person,same_university
781,Person,1017,Person,same_university
1017,Person,781,Person,same_university
783,Person,786,Person,same_university
786,Person,783,Person,same_university
783,Person,801,Person,same_university
801,Person,783,Person,same_university
785,Person,888,Person,same_university
888,Person,785,Person,same_university
785,Person,967,Person,same_university
967,Person,785,Person,same_university
786,Person,801,Person,same_university
801,Person,786,Person,same_university
786,Person,1024,Person,same_university
1024,Person,786,Person,same_university
789,Person,861,Person,same_university
861,Person,789,Person,same_university
796,Person,841,Person,same_university
841,Person,796,Person,same_university
796,Person,849,Person,same_university
849,Person,796,Person,same_university
796,Person,850,Person,same_university
850,Person,796,Person,same_university
796,Person,1055,Person,same_university
1055,Person,796,Person,same_university
796,Person,1196,Person,same_university
1196,Person,796,Person,same_university
797,Person,848,Person,same_university
848,Person,797,Person,same_university
799,Person,884,Person,same_university
884,Person,799,Person,same_university
806,Person,1015,Person,same_university
1015,Person,806,Person,same_university
808,Person,846,Person,same_university
846,Person,808,Person,same_university
816,Person,920,Person,same_university
920,Person,816,Person,same_university
816,Person,1218,Person,same_university
1218,Person,816,Person,same_university
818,Person,917,Person,same_university
917,Person,818,Person,same_university
818,Person,998,Person,same_university
998,Person,818,Person,same_university
824,Person,989,Person,same_university
989,Person,824,Person,same_university
826,Person,829,Person,same_university
829,Person,826,Person,same_university
826,Person,1112,Person,same_university
1112,Person,826,Person,same_university
826,Person,1140,Person,same_university
1140,Person,826,Person,same_university
826,Person,1158,Person,same_university
1158,Person,826,Person,same_university
826,Person,1167,Person,same_university
1167,Person,826,Person,same_university
826,Person,1215,Person,same_university
1215,Person,826,Person,same_university
829,Person,1112,Person,same_university
1112,Person,829,Person,same_university
829,Person,1140,Person,same_university
1140,Person,829,Person,same_university
829,Person,1158,Person,same_university
1158,Person,829,Person,same_university
829,Person,1167,Person,same_university
1167,Person,829,Person,same_university
829,Person,1215,Person,same_university
1215,Person,829,Person,same_university
831,Person,858,Person,same_university
858,Person,831,Person,same_university
831,Person,902,Person,same_university
902,Person,831,Person,same_university
831,Person,911,Person,same_university
911,Person,831,Person,same_university
831,Person,913,Person,same_university
913,Person,831,Person,same_university
831,Person,920,Person,same_university
920,Person,831,Person,same_university
831,Person,952,Person,same_university
952,Person,831,Person,same_university
831,Person,979,Person,same_university
979,Person,831,Person,same_university
831,Person,997,Person,same_university
997,Person,831,Person,same_university
831,Person,1013,Person,same_university
1013,Person,831,Person,same_university
831,Person,1024,Person,same_university
1024,Person,831,Person,same_university
831,Person,1043,Person,same_university
1043,Person,831,Person,same_university
831,Person,1047,Person,same_university
1047,Person,831,Person,same_university
831,Person,1080,Person,same_university
1080,Person,831,Person,same_university
831,Person,1093,Person,same_university
1093,Person,831,Person,same_university
831,Person,1099,Person,same_university
1099,Person,831,Person,same_university
831,Person,1140,Person,same_university
1140,Person,831,Person,same_university
831,Person,1189,Person,same_university
1189,Person,831,Person,same_university
831,Person,1195,Person,same_university
1195,Person,831,Person,same_university
831,Person,1210,Person,same_university
1210,Person,831,Person,same_university
831,Person,1215,Person,same_university
1215,Person,831,Person,same_university
833,Person,851,Person,same_university
851,Person,833,Person,same_university
836,Person,844,Person,same_university
844,Person,836,Person,same_university
836,Person,1100,Person,same_university
1100,Person,836,Person,same_university
836,Person,1101,Person,same_university
1101,Person,836,Person,same_university
838,Person,1031,Person,same_university
1031,Person,838,Person,same_university
841,Person,849,Person,same_university
849,Person,841,Person,same_university
841,Person,850,Person,same_university
850,Person,841,Person,same_university
841,Person,1055,Person,same_university
1055,Person,841,Person,same_university
841,Person,1196,Person,same_university
1196,Person,841,Person,same_university
844,Person,1100,Person,same_university
1100,Person,844,Person,same_university
844,Person,1101,Person,same_university
1101,Person,844,Person,same_university
849,Person,850,Person,same_university
850,Person,849,Person,same_university
849,Person,1055,Person,same_university
1055,Person,849,Person,same_university
849,Person,1196,Person,same_university
1196,Person,849,Person,same_university
850,Person,1055,Person,same_university
1055,Person,850,Person,same_university
850,Person,1196,Person,same_university
1196,Person,850,Person,same_university
852,Person,862,Person,same_university
862,Person,852,Person,same_university
852,Person,1194,Person,same_university
1194,Person,852,Person,same_university
858,Person,911,Person,same_university
911,Person,858,Person,same_university
858,Person,979,Person,same_university
979,Person,858,Person,same_university
858,Person,1043,Person,same_university
1043,Person,858,Person,same_university
858,Person,1189,Person,same_university
1189,Person,858,Person,same_university
860,Person,929,Person,same_university
929,Person,860,Person,same_university
862,Person,1194,Person,same_university
1194,Person,862,Person,same_university
865,Person,918,Person,same_university
918,Person,865,Person,same_university
865,Person,1051,Person,same_university
1051,Person,865,Person,same_university
865,Person,1054,Person,same_university
1054,Person,865,Person,same_university
865,Person,1079,Person,same_university
1079,Person,865,Person,same_university
865,Person,1107,Person,same_university
1107,Person,865,Person,same_university
865,Person,1122,Person,same_university
1122,Person,865,Person,same_university
866,Person,944,Person,same_university
944,Person,866,Person,same_university
866,Person,1022,Person,same_university
1022,Person,866,Person,same_university
869,Person,963,Person,same_university
963,Person,869,Person,same_university
870,Person,1012,Person,same_university
1012,Person,870,Person,same_university
871,Person,874,Person,same_university
874,Person,871,Person,same_university
871,Person,915,Person,same_university
915,Person,871,Person,same_university
871,Person,931,Person,same_university
931,Person,871,Person,same_university
871,Person,991,Person,same_university
991,Person,871,Person,same_university
871,Person,1217,Person,same_university
1217,Person,871,Person,same_university
874,Person,915,Person,same_university
915,Person,874,Person,same_university
874,Person,931,Person,same_university
931,Person,874,Person,same_university
874,Person,991,Person,same_university
991,Person,874,Person,same_university
874,Person,1217,Person,same_university
1217,Person,874,Person,same_university
884,Person,1134,Person,same_university
1134,Person,884,Person,same_university
888,Person,967,Person,same_university
967,Person,888,Person,same_university
889,Person,1069,Person,same_university
1069,Person,889,Person,same_university
889,Person,1144,Person,same_university
1144,Person,889,Person,same_university
893,Person,899,Person,same_university
899,Person,893,Person,same_university
893,Person,1082,Person,same_university
1082,Person,893,Person,same_university
893,Person,1088,Person,same_university
1088,Person,893,Person,same_university
893,Person,1094,Person,same_university
1094,Person,893,Person,same_university
893,Person,1095,Person,same_university
1095,Person,893,Person,same_university
893,Person,1096,Person,same_university
1096,Person,893,Person,same_university
893,Person,1103,Person,same_university
1103,Person,893,Person,same_university
893,Person,1104,Person,same_university
1104,Person,893,Person,same_university
893,Person,1106,Person,same_university
1106,Person,893,Person,same_university
893,Person,1116,Person,same_university
1116,Person,893,Person,same_university
893,Person,1119,Person,same_university
1119,Person,893,Person,same_university
893,Person,1140,Person,same_university
1140,Person,893,Person,same_university
893,Person,1146,Person,same_university
1146,Person,893,Person,same_university
893,Person,1172,Person,same_university
1172,Person,893,Person,same_university
899,Person,1082,Person,same_university
1082,Person,899,Person,same_university
899,Person,1088,Person,same_university
1088,Person,899,Person,same_university
899,Person,1094,Person,same_university
1094,Person,899,Person,same_university
899,Person,1095,Person,same_university
1095,Person,899,Person,same_university
899,Person,1096,Person,same_university
1096,Person,899,Person,same_university
899,Person,1103,Person,same_university
1103,Person,899,Person,same_university
899,Person,1104,Person,same_university
1104,Person,899,Person,same_university
899,Person,1106,Person,same_university
1106,Person,899,Person,same_university
899,Person,1116,Person,same_university
1116,Person,899,Person,same_university
899,Person,1119,Person,same_university
1119,Person,899,Person,same_university
899,Person,1140,Person,same_university
1140,Person,899,Person,same_university
899,Person,1146,Person,same_university
1146,Person,899,Person,same_university
899,Person,1172,Person,same_university
1172,Person,899,Person,same_university
902,Person,913,Person,same_university
913,Person,902,Person,same_university
902,Person,920,Person,same_university
920,Person,902,Person,same_university
902,Person,952,Person,same_university
952,Person,902,Person,same_university
902,Person,979,Person,same_university
979,Person,902,Person,same_university
902,Person,987,Person,same_university
987,Person,902,Person,same_university
902,Person,997,Person,same_university
997,Person,902,Person,same_university
902,Person,1013,Person,same_university
1013,Person,902,Person,same_university
902,Person,1024,Person,same_university
1024,Person,902,Person,same_university
902,Person,1047,Person,same_university
1047,Person,902,Person,same_university
902,Person,1080,Person,same_university
1080,Person,902,Person,same_university
902,Person,1093,Person,same_university
1093,Person,902,Person,same_university
902,Person,1099,Person,same_university
1099,Person,902,Person,same_university
902,Person,1140,Person,same_university
1140,Person,902,Person,same_university
902,Person,1195,Person,same_university
1195,Person,902,Person,same_university
902,Person,1210,Person,same_university
1210,Person,902,Person,same_university
902,Person,1215,Person,same_university
1215,Person,902,Person,same_university
908,Person,1131,Person,same_university
1131,Person,908,Person,same_university
909,Person,925,Person,same_university
925,Person,909,Person,same_university
911,Person,979,Person,same_university
979,Person,911,Person,same_university
911,Person,1043,Person,same_university
1043,Person,911,Person,same_university
911,Person,1189,Person,same_university
1189,Person,911,Person,same_university
913,Person,920,Person,same_university
920,Person,913,Person,same_university
913,Person,952,Person,same_university
952,Person,913,Person,same_university
913,Person,979,Person,same_university
979,Person,913,Person,same_university
913,Person,997,Person,same_university
997,Person,913,Person,same_university
913,Person,1013,Person,same_university
1013,Person,913,Person,same_university
913,Person,1024,Person,same_university
1024,Person,913,Person,same_university
913,Person,1047,Person,same_university
1047,Person,913,Person,same_university
913,Person,1080,Person,same_university
1080,Person,913,Person,same_university
913,Person,1090,Person,same_university
1090,Person,913,Person,same_university
913,Person,1093,Person,same_university
1093,Person,913,Person,same_university
913,Person,1099,Person,same_university
1099,Person,913,Person,same_university
913,Person,1140,Person,same_university
1140,Person,913,Person,same_university
913,Person,1195,Person,same_university
1195,Person,913,Person,same_university
913,Person,1210,Person,same_university
1210,Person,913,Person,same_university
913,Person,1215,Person,same_university
1215,Person,913,Person,same_university
915,Person,931,Person,same_university
931,Person,915,Person,same_university
915,Person,991,Person,same_university
991,Person,915,Person,same_university
915,Person,1217,Person,same_university
1217,Person,915,Person,same_university
917,Person,998,Person,same_university
998,Person,917,Person,same_university
918,Person,1051,Person,same_university
1051,Person,918,Person,same_university
918,Person,1054,Person,same_university
1054,Person,918,Person,same_university
918,Person,1122,Person,same_university
1122,Person,918,Person,same_university
920,Person,952,Person,same_university
952,Person,920,Person,same_university
920,Person,979,Person,same_university
979,Person,920,Person,same_university
920,Person,997,Person,same_university
997,Person,920,Person,same_university
920,Person,1013,Person,same_university
1013,Person,920,Person,same_university
920,Person,1024,Person,same_university
1024,Person,920,Person,same_university
920,Person,1047,Person,same_university
1047,Person,920,Person,same_university
920,Person,1080,Person,same_university
1080,Person,920,Person,same_university
920,Person,1093,Person,same_university
1093,Person,920,Person,same_university
920,Person,1099,Person,same_university
1099,Person,920,Person,same_university
920,Person,1140,Person,same_university
1140,Person,920,Person,same_university
920,Person,1195,Person,same_university
1195,Person,920,Person,same_university
920,Person,1210,Person,same_university
1210,Person,920,Person,same_university
920,Person,1215,Person,same_university
1215,Person,920,Person,same_university
920,Person,1218,Person,same_university
1218,Person,920,Person,same_university
923,Person,1033,Person,same_university
1033,Person,923,Person,same_university
931,Person,991,Person,same_university
991,Person,931,Person,same_university
931,Person,1217,Person,same_university
1217,Person,931,Person,same_university
933,Person,963,Person,same_university
963,Person,933,Person,same_university
933,Person,1078,Person,same_university
1078,Person,933,Person,same_university
933,Person,1107,Person,same_university
1107,Person,933,Person,same_university
937,Person,1053,Person,same_university
1053,Person,937,Person,same_university
944,Person,1022,Person,same_university
1022,Person,944,Person,same_university
952,Person,979,Person,same_university
979,Person,952,Person,same_university
952,Person,997,Person,same_university
997,Person,952,Person,same_university
952,Person,1013,Person,same_university
1013,Person,952,Person,same_university
952,Person,1024,Person,same_university
1024,Person,952,Person,same_university
952,Person,1047,Person,same_university
1047,Person,952,Person,same_university
952,Person,1080,Person,same_university
1080,Person,952,Person,same_university
952,Person,1093,Person,same_university
1093,Person,952,Person,same_university
952,Person,1099,Person,same_university
1099,Person,952,Person,same_university
952,Person,1140,Person,same_university
1140,Person,952,Person,same_university
952,Person,1195,Person,same_university
1195,Person,952,Person,same_university
952,Person,1210,Person,same_university
1210,Person,952,Person,same_university
952,Person,1215,Person,same_university
1215,Person,952,Person,same_university
963,Person,1078,Person,same_university
1078,Person,963,Person,same_university
963,Person,1107,Person,same_university
1107,Person,963,Person,same_university
969,Person,1064,Person,same_university
1064,Person,969,Person,same_university
979,Person,997,Person,same_university
997,Person,979,Person,same_university
979,Person,1013,Person,same_university
1013,Person,979,Person,same_university
979,Person,1024,Person,same_university
1024,Person,979,Person,same_university
979,Person,1043,Person,same_university
1043,Person,979,Person,same_university
979,Person,1047,Person,same_university
1047,Person,979,Person,same_university
979,Person,1080,Person,same_university
1080,Person,979,Person,same_university
979,Person,1093,Person,same_university
1093,Person,979,Person,same_university
979,Person,1099,Person,same_university
1099,Person,979,Person,same_university
979,Person,1140,Person,same_university
1140,Person,979,Person,same_university
979,Person,1189,Person,same_university
1189,Person,979,Person,same_university
979,Person,1195,Person,same_university
1195,Person,979,Person,same_university
979,Person,1210,Person,same_university
1210,Person,979,Person,same_university
979,Person,1215,Person,same_university
1215,Person,979,Person,same_university
991,Person,1217,Person,same_university
1217,Person,991,Person,same_university
997,Person,1013,Person,same_university
1013,Person,997,Person,same_university
997,Person,1024,Person,same_university
1024,Person,997,Person,same_university
997,Person,1047,Person,same_university
1047,Person,997,Person,same_university
997,Person,1080,Person,same_university
1080,Person,997,Person,same_university
997,Person,1093,Person,same_university
1093,Person,997,Person,same_university
997,Person,1099,Person,same_university
1099,Person,997,Person,same_university
997,Person,1140,Person,same_university
1140,Person,997,Person,same_university
997,Person,1195,Person,same_university
1195,Person,997,Person,same_university
997,Person,1210,Person,same_university
1210,Person,997,Person,same_university
997,Person,1215,Person,same_university
1215,Person,997,Person,same_university
1011,Person,1049,Person,same_university
1049,Person,1011,Person,same_university
1011,Person,1126,Person,same_university
1126,Person,1011,Person,same_university
1011,Person,1163,Person,same_university
1163,Person,1011,Person,same_university
1011,Person,1214,Person,same_university
1214,Person,1011,Person,same_university
1013,Person,1024,Person,same_university
1024,Person,1013,Person,same_university
1013,Person,1047,Person,same_university
1047,Person,1013,Person,same_university
1013,Person,1080,Person,same_university
1080,Person,1013,Person,same_university
1013,Person,1093,Person,same_university
1093,Person,1013,Person,same_university
1013,Person,1099,Person,same_university
1099,Person,1013,Person,same_university
1013,Person,1140,Person,same_university
1140,Person,1013,Person,same_university
1013,Person,1193,Person,same_university
1193,Person,1013,Person,same_university
1013,Person,1195,Person,same_university
1195,Person,1013,Person,same_university
1013,Person,1204,Person,same_university
1204,Person,1013,Person,same_university
1013,Person,1210,Person,same_university
1210,Person,1013,Person,same_university
1013,Person,1215,Person,same_university
1215,Person,1013,Person,same_university
1024,Person,1047,Person,same_university
1047,Person,1024,Person,same_university
1024,Person,1080,Person,same_university
1080,Person,1024,Person,same_university
1024,Person,1093,Person,same_university
1093,Person,1024,Person,same_university
1024,Person,1099,Person,same_university
1099,Person,1024,Person,same_university
1024,Person,1140,Person,same_university
1140,Person,1024,Person,same_university
1024,Person,1195,Person,same_university
1195,Person,1024,Person,same_university
1024,Person,1210,Person,same_university
1210,Person,1024,Person,same_university
1024,Person,1215,Person,same_university
1215,Person,1024,Person,same_university
1038,Person,1220,Person,same_university
1220,Person,1038,Person,same_university
1043,Person,1189,Person,same_university
1189,Person,1043,Person,same_university
1045,Person,1109,Person,same_university
1109,Person,1045,Person,same_university
1046,Person,1225,Person,same_university
1225,Person,1046,Person,same_university
1047,Person,1080,Person,same_university
1080,Person,1047,Person,same_university
1047,Person,1093,Person,same_university
1093,Person,1047,Person,same_university
1047,Person,1099,Person,same_university
1099,Person,1047,Person,same_university
1047,Person,1140,Person,same_university
1140,Person,1047,Person,same_university
1047,Person,1195,Person,same_university
1195,Person,1047,Person,same_university
1047,Person,1210,Person,same_university
1210,Person,1047,Person,same_university
1047,Person,1215,Person,same_university
1215,Person,1047,Person,same_university
1049,Person,1126,Person,same_university
1126,Person,1049,Person,same_university
1049,Person,1163,Person,same_university
1163,Person,1049,Person,same_university
1049,Person,1214,Person,same_university
1214,Person,1049,Person,same_university
1051,Person,1054,Person,same_university
1054,Person,1051,Person,same_university
1051,Person,1122,Person,same_university
1122,Person,1051,Person,same_university
1054,Person,1122,Person,same_university
1122,Person,1054,Person,same_university
1055,Person,1196,Person,same_university
1196,Person,1055,Person,same_university
1069,Person,1144,Person,same_university
1144,Person,1069,Person,same_university
1077,Person,1132,Person,same_university
1132,Person,1077,Person,same_university
1077,Person,1165,Person,same_university
1165,Person,1077,Person,same_university
1077,Person,1166,Person,same_university
1166,Person,1077,Person,same_university
1077,Person,1174,Person,same_university
1174,Person,1077,Person,same_university
1077,Person,1226,Person,same_university
1226,Person,1077,Person,same_university
1078,Person,1107,Person,same_university
1107,Person,1078,Person,same_university
1078,Person,1111,Person,same_university
1111,Person,1078,Person,same_university
1079,Person,1107,Person,same_university
1107,Person,1079,Person,same_university
1080,Person,1093,Person,same_university
1093,Person,1080,Person,same_university
1080,Person,1099,Person,same_university
1099,Person,1080,Person,same_university
1080,Person,1140,Person,same_university
1140,Person,1080,Person,same_university
1080,Person,1195,Person,same_university
1195,Person,1080,Person,same_university
1080,Person,1210,Person,same_university
1210,Person,1080,Person,same_university
1080,Person,1215,Person,same_university
1215,Person,1080,Person,same_university
1081,Person,1094,Person,same_university
1094,Person,1081,Person,same_university
1081,Person,1113,Person,same_university
1113,Person,1081,Person,same_university
1081,Person,1157,Person,same_university
1157,Person,1081,Person,same_university
1081,Person,1165,Person,same_university
1165,Person,1081,Person,same_university
1082,Person,1088,Person,same_university
1088,Person,1082,Person,same_university
1082,Person,1094,Person,same_university
1094,Person,1082,Person,same_university
1082,Person,1095,Person,same_university
1095,Person,1082,Person,same_university
1082,Person,1096,Person,same_university
1096,Person,1082,Person,same_university
1082,Person,1103,Person,same_university
1103,Person,1082,Person,same_university
1082,Person,1104,Person,same_university
1104,Person,1082,Person,same_university
1082,Person,1106,Person,same_university
1106,Person,1082,Person,same_university
1082,Person,1116,Person,same_university
1116,Person,1082,Person,same_university
1082,Person,1119,Person,same_university
1119,Person,1082,Person,same_university
1082,Person,1140,Person,same_university
1140,Person,1082,Person,same_university
1082,Person,1172,Person,same_university
1172,Person,1082,Person,same_university
1088,Person,1094,Person,same_university
1094,Person,1088,Person,same_university
1088,Person,1095,Person,same_university
1095,Person,1088,Person,same_university
1088,Person,1096,Person,same_university
1096,Person,1088,Person,same_university
1088,Person,1103,Person,same_university
1103,Person,1088,Person,same_university
1088,Person,1104,Person,same_university
1104,Person,1088,Person,same_university
1088,Person,1106,Person,same_university
1106,Person,1088,Person,same_university
1088,Person,1116,Person,same_university
1116,Person,1088,Person,same_university
1088,Person,1119,Person,same_university
1119,Person,1088,Person,same_university
1088,Person,1140,Person,same_university
1140,Person,1088,Person,same_university
1088,Person,1172,Person,same_university
1172,Person,1088,Person,same_university
1093,Person,1099,Person,same_university
1099,Person,1093,Person,same_university
1093,Person,1140,Person,same_university
1140,Person,1093,Person,same_university
1093,Person,1195,Person,same_university
1195,Person,1093,Person,same_university
1093,Person,1210,Person,same_university
1210,Person,1093,Person,same_university
1093,Person,1215,Person,same_university
1215,Person,1093,Person,same_university
1094,Person,1095,Person,same_university
1095,Person,1094,Person,same_university
1094,Person,1096,Person,same_university
1096,Person,1094,Person,same_university
1094,Person,1103,Person,same_university
1103,Person,1094,Person,same_university
1094,Person,1104,Person,same_university
1104,Person,1094,Person,same_university
1094,Person,1106,Person,same_university
1106,Person,1094,Person,same_university
1094,Person,1113,Person,same_university
1113,Person,1094,Person,same_university
1094,Person,1116,Person,same_university
1116,Person,1094,Person,same_university
1094,Person,1119,Person,same_university
1119,Person,1094,Person,same_university
1094,Person,1140,Person,same_university
1140,Person,1094,Person,same_university
1094,Person,1157,Person,same_university
1157,Person,1094,Person,same_university
1094,Person,1165,Person,same_university
1165,Person,1094,Person,same_university
1094,Person,1172,Person,same_university
1172,Person,1094,Person,same_university
1095,Person,1096,Person,same_university
1096,Person,1095,Person,same_university
1095,Person,1103,Person,same_university
1103,Person,1095,Person,same_university
1095,Person,1104,Person,same_university
1104,Person,1095,Person,same_university
1095,Person,1106,Person,same_university
1106,Person,1095,Person,same_university
1095,Person,1116,Person,same_university
1116,Person,1095,Person,same_university
