id,name,label,wiki_url
1202,Yousaf Raza Gillani,Person,https://vi.wikipedia.org/wiki/Yousaf_Raza_Gillani
1203,Yoav Gallant,Person,https://vi.wikipedia.org/wiki/Yoav_Gallant
1204,William Wilberforce,Person,https://vi.wikipedia.org/wiki/William_Wilberforce
1205,Yulia Anatoliivna Svyrydenko,Person,https://vi.wikipedia.org/wiki/Yulia_Anatoliivna_Svyrydenko
1206,William McKinley,Person,https://vi.wikipedia.org/wiki/William_McKinley
1207,Yevgeny Maksimovich Primakov,Person,https://vi.wikipedia.org/wiki/Yevgeny_Maksimovich_Primakov
1208,Yun Bo-seon,Person,https://vi.wikipedia.org/wiki/Yun_Bo-seon
1209,Zail Singh,Person,https://vi.wikipedia.org/wiki/Zail_Singh
1210,Zbigniew Brzezinski,Person,https://vi.wikipedia.org/wiki/Zbigniew_Brzezinski
1211,Zara Tindall,Person,https://vi.wikipedia.org/wiki/Zara_Tindall
1212,Âm Hòa Tuấn,Person,https://vi.wikipedia.org/wiki/%C3%82m_H%C3%B2a_Tu%E1%BA%A5n
1213,Álvaro Uribe,Person,https://vi.wikipedia.org/wiki/%C3%81lvaro_Uribe
1214,Yoshida Shigeru,Person,https://vi.wikipedia.org/wiki/Yoshida_Shigeru
1215,Ân Dũng,Person,https://vi.wikipedia.org/wiki/%C3%82n_D%C5%A9ng
1216,Yoon Suk-yeol,Person,https://vi.wikipedia.org/wiki/Yoon_Suk-yeol
1217,Émile Loubet,Person,https://vi.wikipedia.org/wiki/%C3%89mile_Loubet
1218,Zakir Husain (chính trị gia),Person,https://vi.wikipedia.org/wiki/Zakir_Husain_%28ch%C3%ADnh_tr%E1%BB%8B_gia%29
1219,Yulia Volodymyrivna Tymoshenko,Person,https://vi.wikipedia.org/wiki/Yulia_Volodymyrivna_Tymoshenko
1220,Yingluck Shinawatra,Person,https://vi.wikipedia.org/wiki/Yingluck_Shinawatra
1221,Zoran Milanović,Person,https://vi.wikipedia.org/wiki/Zoran_Milanovi%C4%87
1222,Óscar Arias,Person,https://vi.wikipedia.org/wiki/%C3%93scar_Arias
1223,Winston Churchill,Person,https://vi.wikipedia.org/wiki/Winston_Churchill
1224,Édouard Philippe,Person,https://vi.wikipedia.org/wiki/%C3%89douard_Philippe
1225,Zulfikar Ali Bhutto,Person,https://vi.wikipedia.org/wiki/Zulfikar_Ali_Bhutto
1226,Đường Lương Trí,Person,https://vi.wikipedia.org/wiki/%C4%90%C6%B0%E1%BB%9Dng_L%C6%B0%C6%A1ng_Tr%C3%AD
1227,Đỗ Gia Hào,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%97_Gia_H%C3%A0o
1228,Đại học Stanford,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Stanford
1229,Đổng Quân,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%95ng_Qu%C3%A2n
1230,Đại học Harvard,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Harvard
1231,Đinh Tiết Tường,Person,https://vi.wikipedia.org/wiki/%C4%90inh_Ti%E1%BA%BFt_T%C6%B0%E1%BB%9Dng
1232,Đại học Yale,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Yale
1233,Đại học Oxford,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Oxford
1234,Đại học Cambridge,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Cambridge
1235,Đặng Tiểu Bình,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7ng_Ti%E1%BB%83u_B%C3%ACnh
