src_person_id,dst_person_id,src_person,dst_person,shared_count
266,395,Fakhruddin Ali Ahmed,"Henry John Temple, Tử tước Palmerston thứ 3",1
266,894,Fakhruddin Ali Ahmed,Peter Paul Rubens,1
266,939,Fakhruddin Ali Ahmed,Richard Stone,1
266,1013,Fakhruddin Ali Ahmed,Shankar Dayal Sharma,1
266,1097,Fakhruddin Ali Ahmed,Tony Atkinson,1
266,1193,Fakhruddin Ali Ahmed,William Wordsworth,1
266,1204,Fakhruddin Ali Ahmed,William Wilberforce,1
395,894,"Henry John Temple, Tử tước Palmerston thứ 3",Peter Paul Rubens,1
395,939,"Henry John Temple, Tử tước Palmerston thứ 3",Richard Stone,1
395,1013,"Henry John Temple, Tử tước Palmerston thứ 3",Shankar Dayal Sharma,1
395,1097,"Henry John Temple, Tử tước Palmerston thứ 3",Tony Atkinson,1
395,1193,"Henry John Temple, Tử tước Palmerston thứ 3",William Wordsworth,1
395,1204,"Henry John Temple, Tử tước Palmerston thứ 3",William Wilberforce,1
894,939,Peter Paul Rubens,Richard Stone,1
894,1013,Peter Paul Rubens,Shankar Dayal Sharma,1
894,1097,Peter Paul Rubens,Tony Atkinson,1
894,1193,Peter Paul Rubens,William Wordsworth,1
894,1204,Peter Paul Rubens,William Wilberforce,1
939,1013,Richard Stone,Shankar Dayal Sharma,1
939,1097,Richard Stone,Tony Atkinson,1
939,1193,Richard Stone,William Wordsworth,1
939,1204,Richard Stone,William Wilberforce,1
1013,1097,Shankar Dayal Sharma,Tony Atkinson,1
1013,1193,Shankar Dayal Sharma,William Wordsworth,1
1013,1204,Shankar Dayal Sharma,William Wilberforce,1
1097,1193,Tony Atkinson,William Wordsworth,1
1097,1204,Tony Atkinson,William Wilberforce,1
1204,1193,William Wilberforce,William Wordsworth,1
273,643,Finn E. Kydland,Kurt Vonnegut,1
279,1221,Franjo Tuđman,Zoran Milanović,1
281,990,Franco Modigliani,Sam Lansky,1
281,1024,Franco Modigliani,Shimon Peres,1
990,1024,Sam Lansky,Shimon Peres,1
287,507,François Arago,Jean Tirole,1
287,749,François Arago,Maurice Allais,1
507,749,Jean Tirole,Maurice Allais,1
288,860,Fidel Castro,Osvaldo Dorticós Torrado,1
288,929,Fidel Castro,Ramón Grau,1
860,929,Osvaldo Dorticós Torrado,Ramón Grau,1
303,300,Fukuda Yasuo,Furukawa Shuntaro,1
300,449,Furukawa Shuntaro,Ishibashi Tanzan,1
300,606,Furukawa Shuntaro,Kaifu Toshiki,1
300,639,Furukawa Shuntaro,Kishida Fumio,1
300,641,Furukawa Shuntaro,Kōno Yōhei,1
300,796,Furukawa Shuntaro,Mori Yoshirō,1
300,841,Furukawa Shuntaro,Noda Yoshihiko,1
300,849,Furukawa Shuntaro,Nukaga Fukushirō,1
300,850,Furukawa Shuntaro,Obuchi Keizō,1
300,1055,Furukawa Shuntaro,Takeshita Noboru,1
300,1105,Furukawa Shuntaro,Trần Độc Tú,1
300,1196,Furukawa Shuntaro,Yamauchi Hiroshi,1
303,449,Fukuda Yasuo,Ishibashi Tanzan,1
303,606,Fukuda Yasuo,Kaifu Toshiki,1
303,639,Fukuda Yasuo,Kishida Fumio,1
303,641,Fukuda Yasuo,Kōno Yōhei,1
303,796,Fukuda Yasuo,Mori Yoshirō,1
303,841,Fukuda Yasuo,Noda Yoshihiko,1
303,849,Fukuda Yasuo,Nukaga Fukushirō,1
303,850,Fukuda Yasuo,Obuchi Keizō,1
303,1055,Fukuda Yasuo,Takeshita Noboru,1
303,1105,Fukuda Yasuo,Trần Độc Tú,1
303,1196,Fukuda Yasuo,Yamauchi Hiroshi,1
449,606,Ishibashi Tanzan,Kaifu Toshiki,1
449,639,Ishibashi Tanzan,Kishida Fumio,1
449,641,Ishibashi Tanzan,Kōno Yōhei,1
449,796,Ishibashi Tanzan,Mori Yoshirō,1
449,841,Ishibashi Tanzan,Noda Yoshihiko,1
449,849,Ishibashi Tanzan,Nukaga Fukushirō,1
449,850,Ishibashi Tanzan,Obuchi Keizō,1
449,1055,Ishibashi Tanzan,Takeshita Noboru,1
449,1105,Ishibashi Tanzan,Trần Độc Tú,1
449,1196,Ishibashi Tanzan,Yamauchi Hiroshi,1
606,639,Kaifu Toshiki,Kishida Fumio,1
606,641,Kaifu Toshiki,Kōno Yōhei,1
606,796,Kaifu Toshiki,Mori Yoshirō,1
606,841,Kaifu Toshiki,Noda Yoshihiko,1
606,849,Kaifu Toshiki,Nukaga Fukushirō,1
606,850,Kaifu Toshiki,Obuchi Keizō,1
606,1055,Kaifu Toshiki,Takeshita Noboru,1
606,1105,Kaifu Toshiki,Trần Độc Tú,1
606,1196,Kaifu Toshiki,Yamauchi Hiroshi,1
639,641,Kishida Fumio,Kōno Yōhei,1
639,796,Kishida Fumio,Mori Yoshirō,1
639,841,Kishida Fumio,Noda Yoshihiko,1
639,849,Kishida Fumio,Nukaga Fukushirō,1
639,850,Kishida Fumio,Obuchi Keizō,1
639,1055,Kishida Fumio,Takeshita Noboru,1
639,1105,Kishida Fumio,Trần Độc Tú,1
639,1196,Kishida Fumio,Yamauchi Hiroshi,1
641,796,Kōno Yōhei,Mori Yoshirō,1
641,841,Kōno Yōhei,Noda Yoshihiko,1
641,849,Kōno Yōhei,Nukaga Fukushirō,1
641,850,Kōno Yōhei,Obuchi Keizō,1
641,1055,Kōno Yōhei,Takeshita Noboru,1
641,1105,Kōno Yōhei,Trần Độc Tú,1
641,1196,Kōno Yōhei,Yamauchi Hiroshi,1
796,841,Mori Yoshirō,Noda Yoshihiko,1
796,849,Mori Yoshirō,Nukaga Fukushirō,1
796,850,Mori Yoshirō,Obuchi Keizō,1
796,1055,Mori Yoshirō,Takeshita Noboru,1
796,1105,Mori Yoshirō,Trần Độc Tú,1
796,1196,Mori Yoshirō,Yamauchi Hiroshi,1
841,849,Noda Yoshihiko,Nukaga Fukushirō,1
841,850,Noda Yoshihiko,Obuchi Keizō,1
841,1055,Noda Yoshihiko,Takeshita Noboru,1
841,1105,Noda Yoshihiko,Trần Độc Tú,1
841,1196,Noda Yoshihiko,Yamauchi Hiroshi,1
849,850,Nukaga Fukushirō,Obuchi Keizō,1
849,1055,Nukaga Fukushirō,Takeshita Noboru,1
849,1105,Nukaga Fukushirō,Trần Độc Tú,1
849,1196,Nukaga Fukushirō,Yamauchi Hiroshi,1
850,1055,Obuchi Keizō,Takeshita Noboru,1
850,1105,Obuchi Keizō,Trần Độc Tú,1
850,1196,Obuchi Keizō,Yamauchi Hiroshi,1
1055,1105,Takeshita Noboru,Trần Độc Tú,1
1055,1196,Takeshita Noboru,Yamauchi Hiroshi,1
1105,1196,Trần Độc Tú,Yamauchi Hiroshi,1
301,361,Friedrich Merz,Guido Westerwelle,1
301,581,Friedrich Merz,Josef Mengele,1
301,585,Friedrich Merz,Joseph Goebbels,1
301,634,Friedrich Merz,Konrad Adenauer,1
301,682,Friedrich Merz,Luigi Pirandello,1
301,746,Friedrich Merz,Max Bruch,1
361,581,Guido Westerwelle,Josef Mengele,1
361,585,Guido Westerwelle,Joseph Goebbels,1
361,634,Guido Westerwelle,Konrad Adenauer,1
361,682,Guido Westerwelle,Luigi Pirandello,1
361,746,Guido Westerwelle,Max Bruch,1
581,585,Josef Mengele,Joseph Goebbels,1
581,634,Josef Mengele,Konrad Adenauer,2
581,682,Josef Mengele,Luigi Pirandello,1
581,746,Josef Mengele,Max Bruch,1
585,634,Joseph Goebbels,Konrad Adenauer,2
585,682,Joseph Goebbels,Luigi Pirandello,1
585,746,Joseph Goebbels,Max Bruch,1
634,682,Konrad Adenauer,Luigi Pirandello,1
634,746,Konrad Adenauer,Max Bruch,1
682,746,Luigi Pirandello,Max Bruch,1
306,352,Fukuda Takeo,Gotō Fumio,1
306,375,Fukuda Takeo,Hara Takashi,1
306,386,Fukuda Takeo,Hayashi Yoshimasa,1
306,390,Fukuda Takeo,Hatoyama Yukio,1
306,410,Fukuda Takeo,Hiranuma Kiichirō,1
306,447,Fukuda Takeo,Itō Masayoshi,1
306,604,Fukuda Takeo,Katayama Tetsu,1
306,609,Fukuda Takeo,Katō Takaaki,1
306,617,Fukuda Takeo,Katō Katsunobu,1
306,625,Fukuda Takeo,Kishi Nobusuke,1
306,705,Fukuda Takeo,Machimura Nobutaka,1
306,780,Fukuda Takeo,Miyazawa Kiichi,1
306,1011,Fukuda Takeo,Satō Eisaku,1
306,1049,Fukuda Takeo,Tanigaki Sadakazu,1
306,1117,Fukuda Takeo,Ueda Kazuo,1
306,1126,Fukuda Takeo,Uchibori Masao,1
306,1163,Fukuda Takeo,Wakatsuki Reijirō,1
306,1214,Fukuda Takeo,Yoshida Shigeru,1
352,375,Gotō Fumio,Hara Takashi,1
352,386,Gotō Fumio,Hayashi Yoshimasa,1
352,390,Gotō Fumio,Hatoyama Yukio,1
352,410,Gotō Fumio,Hiranuma Kiichirō,1
352,447,Gotō Fumio,Itō Masayoshi,1
352,604,Gotō Fumio,Katayama Tetsu,1
352,609,Gotō Fumio,Katō Takaaki,1
352,617,Gotō Fumio,Katō Katsunobu,1
352,625,Gotō Fumio,Kishi Nobusuke,1
352,705,Gotō Fumio,Machimura Nobutaka,1
352,780,Gotō Fumio,Miyazawa Kiichi,1
352,1011,Gotō Fumio,Satō Eisaku,1
352,1049,Gotō Fumio,Tanigaki Sadakazu,1
352,1117,Gotō Fumio,Ueda Kazuo,1
352,1126,Gotō Fumio,Uchibori Masao,1
352,1163,Gotō Fumio,Wakatsuki Reijirō,1
352,1214,Gotō Fumio,Yoshida Shigeru,1
375,386,Hara Takashi,Hayashi Yoshimasa,1
375,390,Hara Takashi,Hatoyama Yukio,1
375,410,Hara Takashi,Hiranuma Kiichirō,1
375,447,Hara Takashi,Itō Masayoshi,1
375,604,Hara Takashi,Katayama Tetsu,1
375,609,Hara Takashi,Katō Takaaki,1
375,617,Hara Takashi,Katō Katsunobu,1
375,625,Hara Takashi,Kishi Nobusuke,1
375,705,Hara Takashi,Machimura Nobutaka,1
375,780,Hara Takashi,Miyazawa Kiichi,1
375,1011,Hara Takashi,Satō Eisaku,1
375,1049,Hara Takashi,Tanigaki Sadakazu,1
375,1117,Hara Takashi,Ueda Kazuo,1
375,1126,Hara Takashi,Uchibori Masao,1
375,1163,Hara Takashi,Wakatsuki Reijirō,1
375,1214,Hara Takashi,Yoshida Shigeru,1
390,386,Hatoyama Yukio,Hayashi Yoshimasa,1
386,410,Hayashi Yoshimasa,Hiranuma Kiichirō,1
386,447,Hayashi Yoshimasa,Itō Masayoshi,1
386,604,Hayashi Yoshimasa,Katayama Tetsu,1
386,609,Hayashi Yoshimasa,Katō Takaaki,1
386,617,Hayashi Yoshimasa,Katō Katsunobu,1
386,625,Hayashi Yoshimasa,Kishi Nobusuke,1
386,705,Hayashi Yoshimasa,Machimura Nobutaka,1
386,780,Hayashi Yoshimasa,Miyazawa Kiichi,1
386,1011,Hayashi Yoshimasa,Satō Eisaku,1
386,1049,Hayashi Yoshimasa,Tanigaki Sadakazu,1
386,1117,Hayashi Yoshimasa,Ueda Kazuo,1
386,1126,Hayashi Yoshimasa,Uchibori Masao,1
386,1163,Hayashi Yoshimasa,Wakatsuki Reijirō,1
386,1214,Hayashi Yoshimasa,Yoshida Shigeru,1
390,410,Hatoyama Yukio,Hiranuma Kiichirō,1
390,447,Hatoyama Yukio,Itō Masayoshi,1
390,604,Hatoyama Yukio,Katayama Tetsu,1
390,609,Hatoyama Yukio,Katō Takaaki,1
390,617,Hatoyama Yukio,Katō Katsunobu,1
390,625,Hatoyama Yukio,Kishi Nobusuke,1
390,705,Hatoyama Yukio,Machimura Nobutaka,1
390,780,Hatoyama Yukio,Miyazawa Kiichi,1
390,1011,Hatoyama Yukio,Satō Eisaku,1
390,1049,Hatoyama Yukio,Tanigaki Sadakazu,1
390,1117,Hatoyama Yukio,Ueda Kazuo,1
390,1126,Hatoyama Yukio,Uchibori Masao,1
390,1163,Hatoyama Yukio,Wakatsuki Reijirō,1
390,1214,Hatoyama Yukio,Yoshida Shigeru,1
410,447,Hiranuma Kiichirō,Itō Masayoshi,1
410,604,Hiranuma Kiichirō,Katayama Tetsu,1
410,609,Hiranuma Kiichirō,Katō Takaaki,1
410,617,Hiranuma Kiichirō,Katō Katsunobu,1
410,625,Hiranuma Kiichirō,Kishi Nobusuke,1
410,705,Hiranuma Kiichirō,Machimura Nobutaka,1
410,780,Hiranuma Kiichirō,Miyazawa Kiichi,1
410,1011,Hiranuma Kiichirō,Satō Eisaku,1
410,1049,Hiranuma Kiichirō,Tanigaki Sadakazu,1
410,1117,Hiranuma Kiichirō,Ueda Kazuo,1
410,1126,Hiranuma Kiichirō,Uchibori Masao,1
410,1163,Hiranuma Kiichirō,Wakatsuki Reijirō,1
410,1214,Hiranuma Kiichirō,Yoshida Shigeru,1
447,604,Itō Masayoshi,Katayama Tetsu,1
447,609,Itō Masayoshi,Katō Takaaki,1
447,617,Itō Masayoshi,Katō Katsunobu,1
447,625,Itō Masayoshi,Kishi Nobusuke,1
447,705,Itō Masayoshi,Machimura Nobutaka,1
447,780,Itō Masayoshi,Miyazawa Kiichi,1
447,1011,Itō Masayoshi,Satō Eisaku,1
447,1049,Itō Masayoshi,Tanigaki Sadakazu,1
447,1117,Itō Masayoshi,Ueda Kazuo,1
447,1126,Itō Masayoshi,Uchibori Masao,1
447,1163,Itō Masayoshi,Wakatsuki Reijirō,1
447,1214,Itō Masayoshi,Yoshida Shigeru,1
604,609,Katayama Tetsu,Katō Takaaki,1
604,617,Katayama Tetsu,Katō Katsunobu,1
604,625,Katayama Tetsu,Kishi Nobusuke,1
604,705,Katayama Tetsu,Machimura Nobutaka,1
604,780,Katayama Tetsu,Miyazawa Kiichi,1
604,1011,Katayama Tetsu,Satō Eisaku,1
604,1049,Katayama Tetsu,Tanigaki Sadakazu,1
604,1117,Katayama Tetsu,Ueda Kazuo,1
604,1126,Katayama Tetsu,Uchibori Masao,1
604,1163,Katayama Tetsu,Wakatsuki Reijirō,1
604,1214,Katayama Tetsu,Yoshida Shigeru,1
617,609,Katō Katsunobu,Katō Takaaki,1
609,625,Katō Takaaki,Kishi Nobusuke,1
609,705,Katō Takaaki,Machimura Nobutaka,1
609,780,Katō Takaaki,Miyazawa Kiichi,1
609,1011,Katō Takaaki,Satō Eisaku,1
609,1049,Katō Takaaki,Tanigaki Sadakazu,1
609,1117,Katō Takaaki,Ueda Kazuo,1
609,1126,Katō Takaaki,Uchibori Masao,1
609,1163,Katō Takaaki,Wakatsuki Reijirō,1
609,1214,Katō Takaaki,Yoshida Shigeru,1
617,625,Katō Katsunobu,Kishi Nobusuke,1
617,705,Katō Katsunobu,Machimura Nobutaka,1
617,780,Katō Katsunobu,Miyazawa Kiichi,1
617,1011,Katō Katsunobu,Satō Eisaku,1
617,1049,Katō Katsunobu,Tanigaki Sadakazu,1
617,1117,Katō Katsunobu,Ueda Kazuo,1
617,1126,Katō Katsunobu,Uchibori Masao,1
617,1163,Katō Katsunobu,Wakatsuki Reijirō,1
617,1214,Katō Katsunobu,Yoshida Shigeru,1
625,705,Kishi Nobusuke,Machimura Nobutaka,1
625,780,Kishi Nobusuke,Miyazawa Kiichi,1
625,1011,Kishi Nobusuke,Satō Eisaku,1
625,1049,Kishi Nobusuke,Tanigaki Sadakazu,1
625,1117,Kishi Nobusuke,Ueda Kazuo,1
625,1126,Kishi Nobusuke,Uchibori Masao,1
625,1163,Kishi Nobusuke,Wakatsuki Reijirō,1
625,1214,Kishi Nobusuke,Yoshida Shigeru,1
705,780,Machimura Nobutaka,Miyazawa Kiichi,1
705,1011,Machimura Nobutaka,Satō Eisaku,1
705,1049,Machimura Nobutaka,Tanigaki Sadakazu,1
705,1117,Machimura Nobutaka,Ueda Kazuo,1
705,1126,Machimura Nobutaka,Uchibori Masao,1
705,1163,Machimura Nobutaka,Wakatsuki Reijirō,1
705,1214,Machimura Nobutaka,Yoshida Shigeru,1
780,1011,Miyazawa Kiichi,Satō Eisaku,1
780,1049,Miyazawa Kiichi,Tanigaki Sadakazu,1
780,1117,Miyazawa Kiichi,Ueda Kazuo,1
780,1126,Miyazawa Kiichi,Uchibori Masao,1
780,1163,Miyazawa Kiichi,Wakatsuki Reijirō,1
780,1214,Miyazawa Kiichi,Yoshida Shigeru,1
1011,1049,Satō Eisaku,Tanigaki Sadakazu,1
1011,1117,Satō Eisaku,Ueda Kazuo,1
1011,1126,Satō Eisaku,Uchibori Masao,1
1011,1163,Satō Eisaku,Wakatsuki Reijirō,1
1011,1214,Satō Eisaku,Yoshida Shigeru,1
1049,1117,Tanigaki Sadakazu,Ueda Kazuo,1
1049,1126,Tanigaki Sadakazu,Uchibori Masao,1
1049,1163,Tanigaki Sadakazu,Wakatsuki Reijirō,1
1049,1214,Tanigaki Sadakazu,Yoshida Shigeru,1
1126,1117,Uchibori Masao,Ueda Kazuo,1
1117,1163,Ueda Kazuo,Wakatsuki Reijirō,1
1117,1214,Ueda Kazuo,Yoshida Shigeru,1
1126,1163,Uchibori Masao,Wakatsuki Reijirō,1
1126,1214,Uchibori Masao,Yoshida Shigeru,1
1163,1214,Wakatsuki Reijirō,Yoshida Shigeru,1
317,522,George Tenet,Jim Webb,1
320,506,George Stigler,Jay Inslee,1
320,700,George Stigler,Lý Thừa Vãn,1
320,962,George Stigler,Robert Mundell,1
506,700,Jay Inslee,Lý Thừa Vãn,1
506,962,Jay Inslee,Robert Mundell,1
700,962,Lý Thừa Vãn,Robert Mundell,1
326,320,Gary Becker,George Stigler,1
320,383,George Stigler,Harry Markowitz,1
320,479,George Stigler,James M. Buchanan,1
320,643,George Stigler,Kurt Vonnegut,1
320,794,George Stigler,Milton Friedman,1
320,805,George Stigler,Myron Scholes,1
320,883,George Stigler,Paul Samuelson,1
320,903,George Stigler,Pete Ricketts,1
320,956,George Stigler,"Robert Lucas, Jr.",1
320,971,George Stigler,Roger Ebert,1
320,1181,George Stigler,William Lyon Mackenzie King,1
326,383,Gary Becker,Harry Markowitz,1
326,479,Gary Becker,James M. Buchanan,1
326,643,Gary Becker,Kurt Vonnegut,1
326,794,Gary Becker,Milton Friedman,1
326,805,Gary Becker,Myron Scholes,1
326,883,Gary Becker,Paul Samuelson,1
326,903,Gary Becker,Pete Ricketts,1
326,956,Gary Becker,"Robert Lucas, Jr.",1
326,971,Gary Becker,Roger Ebert,1
326,1181,Gary Becker,William Lyon Mackenzie King,1
383,479,Harry Markowitz,James M. Buchanan,1
383,643,Harry Markowitz,Kurt Vonnegut,1
383,794,Harry Markowitz,Milton Friedman,1
383,805,Harry Markowitz,Myron Scholes,1
383,883,Harry Markowitz,Paul Samuelson,1
383,903,Harry Markowitz,Pete Ricketts,1
383,956,Harry Markowitz,"Robert Lucas, Jr.",1
383,971,Harry Markowitz,Roger Ebert,1
383,1181,Harry Markowitz,William Lyon Mackenzie King,1
479,643,James M. Buchanan,Kurt Vonnegut,1
479,794,James M. Buchanan,Milton Friedman,1
479,805,James M. Buchanan,Myron Scholes,1
479,883,James M. Buchanan,Paul Samuelson,1
479,903,James M. Buchanan,Pete Ricketts,1
479,956,James M. Buchanan,"Robert Lucas, Jr.",1
479,971,James M. Buchanan,Roger Ebert,1
479,1181,James M. Buchanan,William Lyon Mackenzie King,1
643,794,Kurt Vonnegut,Milton Friedman,1
643,805,Kurt Vonnegut,Myron Scholes,1
643,883,Kurt Vonnegut,Paul Samuelson,1
643,903,Kurt Vonnegut,Pete Ricketts,1
643,956,Kurt Vonnegut,"Robert Lucas, Jr.",1
643,971,Kurt Vonnegut,Roger Ebert,1
643,1181,Kurt Vonnegut,William Lyon Mackenzie King,1
794,805,Milton Friedman,Myron Scholes,1
794,883,Milton Friedman,Paul Samuelson,1
794,903,Milton Friedman,Pete Ricketts,1
794,956,Milton Friedman,"Robert Lucas, Jr.",1
794,971,Milton Friedman,Roger Ebert,1
794,1181,Milton Friedman,William Lyon Mackenzie King,1
805,883,Myron Scholes,Paul Samuelson,1
805,903,Myron Scholes,Pete Ricketts,1
805,956,Myron Scholes,"Robert Lucas, Jr.",1
805,971,Myron Scholes,Roger Ebert,1
805,1181,Myron Scholes,William Lyon Mackenzie King,1
883,903,Paul Samuelson,Pete Ricketts,1
883,956,Paul Samuelson,"Robert Lucas, Jr.",1
883,971,Paul Samuelson,Roger Ebert,1
903,956,Pete Ricketts,"Robert Lucas, Jr.",1
903,971,Pete Ricketts,Roger Ebert,1
903,1181,Pete Ricketts,William Lyon Mackenzie King,1
956,971,"Robert Lucas, Jr.",Roger Ebert,1
956,1181,"Robert Lucas, Jr.",William Lyon Mackenzie King,1
971,1181,Roger Ebert,William Lyon Mackenzie King,1
347,870,Giuseppe Conte,Paolo Gentiloni,1
358,745,Grzegorz Schetyna,Mateusz Morawiecki,1
359,518,Gro Harlem Brundtland,Jens Stoltenberg,1
359,1092,Gro Harlem Brundtland,Trygve Haavelmo,1
518,1092,Jens Stoltenberg,Trygve Haavelmo,1
365,513,Greg Abbott,Jeb Bush,1
365,563,Greg Abbott,John O. Brennan,1
365,668,Greg Abbott,Laura Bush,1
365,947,Greg Abbott,Rex Tillerson,1
513,563,Jeb Bush,John O. Brennan,1
513,668,Jeb Bush,Laura Bush,1
513,947,Jeb Bush,Rex Tillerson,1
563,668,John O. Brennan,Laura Bush,1
563,947,John O. Brennan,Rex Tillerson,1
668,947,Laura Bush,Rex Tillerson,1
374,710,Halimah Yacob,Mahathir Mohamad,1
374,836,Halimah Yacob,Ngô Tác Đống,1
374,844,Halimah Yacob,Nguyễn Xuân Phúc,1
374,1100,Halimah Yacob,Trần Khánh Viêm,1
374,1101,Halimah Yacob,Trần Phùng Phú Trân,1
710,836,Mahathir Mohamad,Ngô Tác Đống,1
710,844,Mahathir Mohamad,Nguyễn Xuân Phúc,1
710,1100,Mahathir Mohamad,Trần Khánh Viêm,1
710,1101,Mahathir Mohamad,Trần Phùng Phú Trân,1
844,836,Nguyễn Xuân Phúc,Ngô Tác Đống,1
836,1100,Ngô Tác Đống,Trần Khánh Viêm,1
836,1101,Ngô Tác Đống,Trần Phùng Phú Trân,1
844,1100,Nguyễn Xuân Phúc,Trần Khánh Viêm,1
844,1101,Nguyễn Xuân Phúc,Trần Phùng Phú Trân,1
1100,1101,Trần Khánh Viêm,Trần Phùng Phú Trân,1
376,1223,Harold Alexander,Winston Churchill,1
379,528,Giáo hoàng Lêô XIV,Jill Biden,1
393,532,Helle Thorning-Schmidt,Johannes Vilhelm Jensen,1
393,646,Helle Thorning-Schmidt,Lars Løkke Rasmussen,1
393,724,Helle Thorning-Schmidt,Margrethe Vestager,1
532,646,Johannes Vilhelm Jensen,Lars Løkke Rasmussen,1
532,724,Johannes Vilhelm Jensen,Margrethe Vestager,1
646,724,Lars Løkke Rasmussen,Margrethe Vestager,1
395,456,"Henry John Temple, Tử tước Palmerston thứ 3",J. M. Barrie,1
395,476,"Henry John Temple, Tử tước Palmerston thứ 3",James Mirrlees,1
395,1208,"Henry John Temple, Tử tước Palmerston thứ 3",Yun Bo-seon,1
456,476,J. M. Barrie,James Mirrlees,1
456,1208,J. M. Barrie,Yun Bo-seon,1
476,1208,James Mirrlees,Yun Bo-seon,1
398,745,Helmut Schmidt,Mateusz Morawiecki,1
398,852,Helmut Schmidt,Ole von Beust,1
398,862,Helmut Schmidt,Olaf Scholz,1
398,1194,Helmut Schmidt,Wolfgang Schäuble,1
745,852,Mateusz Morawiecki,Ole von Beust,1
745,862,Mateusz Morawiecki,Olaf Scholz,1
745,1194,Mateusz Morawiecki,Wolfgang Schäuble,1
862,852,Olaf Scholz,Ole von Beust,1
852,1194,Ole von Beust,Wolfgang Schäuble,1
862,1194,Olaf Scholz,Wolfgang Schäuble,1
406,585,Helmut Kohl,Joseph Goebbels,1
406,965,Helmut Kohl,Robert Schumann,1
406,1173,Helmut Kohl,Wilhelm Frick,1
585,965,Joseph Goebbels,Robert Schumann,1
585,1173,Joseph Goebbels,Wilhelm Frick,1
965,1173,Robert Schumann,Wilhelm Frick,1
419,645,Hubert Humphrey,Lamberto Dini,1
419,1169,Hubert Humphrey,Walter Mondale,1
645,1169,Lamberto Dini,Walter Mondale,1
421,709,Hoài Tiến Bằng,Lưu Quốc Trung,1
421,715,Hoài Tiến Bằng,Lật Chiến Thư,1
421,828,Hoài Tiến Bằng,Nghê Hồng,1
709,715,Lưu Quốc Trung,Lật Chiến Thư,1
709,828,Lưu Quốc Trung,Nghê Hồng,1
715,828,Lật Chiến Thư,Nghê Hồng,1
433,690,Hàn Chính (chính khách),Lý Nguyên Triều,1
433,1227,Hàn Chính (chính khách),Đỗ Gia Hào,1
690,1227,Lý Nguyên Triều,Đỗ Gia Hào,1
437,704,Ikeda Hayato,Maehara Seiji,1
441,444,Inukai Tsuyoshi,Ishiba Yoshiko,1
441,459,Inukai Tsuyoshi,Ishiba Shigeru,1
441,638,Inukai Tsuyoshi,Koizumi Junichirō,1
459,444,Ishiba Shigeru,Ishiba Yoshiko,1
444,638,Ishiba Yoshiko,Koizumi Junichirō,1
459,638,Ishiba Shigeru,Koizumi Junichirō,1
480,927,J. B. Pritzker,Rand Paul,1
480,973,J. B. Pritzker,Ron Paul,1
927,973,Rand Paul,Ron Paul,1
482,512,James Monroe,Jen Psaki,1
482,568,James Monroe,John Tyler,1
512,568,Jen Psaki,John Tyler,1
495,978,Jared Kushner,Rudy Giuliani,1
510,747,Jarosław Kaczyński,Małgorzata Kidawa-Błońska,1
510,758,Jarosław Kaczyński,Menachem Begin,1
747,758,Małgorzata Kidawa-Błońska,Menachem Begin,1
520,955,Jerry Brown,Robert McNamara,1
531,590,John Abbott,Julie Payette,1
531,1171,John Abbott,Wilfrid Laurier,1
531,1210,John Abbott,Zbigniew Brzezinski,1
590,1171,Julie Payette,Wilfrid Laurier,1
590,1210,Julie Payette,Zbigniew Brzezinski,1
1171,1210,Wilfrid Laurier,Zbigniew Brzezinski,1
548,591,Jimmy Carter,John McCain,1
548,949,Jimmy Carter,Robert A. Heinlein,1
548,980,Jimmy Carter,Roscoe H. Hillenkoetter,1
591,949,John McCain,Robert A. Heinlein,1
591,980,John McCain,Roscoe H. Hillenkoetter,1
949,980,Robert A. Heinlein,Roscoe H. Hillenkoetter,1
557,705,John Lipsky,Machimura Nobutaka,1
571,596,Jon Ossoff,K. R. Narayanan,1
571,797,Jon Ossoff,Moshe Sharett,1
596,797,K. R. Narayanan,Moshe Sharett,1
581,1073,Josef Mengele,Thomas Mann,1
634,1073,Konrad Adenauer,Thomas Mann,1
585,1194,Joseph Goebbels,Wolfgang Schäuble,1
634,1194,Konrad Adenauer,Wolfgang Schäuble,1
597,1100,Julia Gillard,Trần Khánh Viêm,1
599,742,Juha Sipilä,Martti Ahtisaari,1
600,1026,Karolos Papoulias,Silvio Berlusconi,1
607,890,Karel Čapek,Petr Fiala,1
611,992,Katō Tomosaburō,Saitō Makoto,1
630,1168,Kim Tráng Long,Vương Hỗ Ninh,1
630,1231,Kim Tráng Long,Đinh Tiết Tường,1
690,1168,Lý Nguyên Triều,Vương Hỗ Ninh,1
690,1231,Lý Nguyên Triều,Đinh Tiết Tường,1
1168,1166,Vương Hỗ Ninh,Vương Văn Đào,1
1166,1231,Vương Văn Đào,Đinh Tiết Tường,1
1168,1231,Vương Hỗ Ninh,Đinh Tiết Tường,1
635,1143,Konstantinos Karamanlis,Vassiliki Thanou-Christophilou,1
640,1098,Kim Jong-un,Trương Đức Giang,1
652,1145,Laurent Fabius,Valéry Giscard d'Estaing,1
683,1226,Lâu Cần Kiệm,Đường Lương Trí,1
693,713,Lý Đăng Huy,Lại Thanh Đức,1
693,1111,Lý Đăng Huy,Trần Thủy Biển,1
713,1078,Lại Thanh Đức,Thái Anh Văn,1
713,1111,Lại Thanh Đức,Trần Thủy Biển,1
